SMILES,Solvent,Ex (nm),Em (nm),ST (nm),QY,¦Å (cm-1M-1),Log(¦Å),Reference
[O][N+](=O)c1ccc(C2=c3cc4c5c(c3Oc3cc(O)ccc32)CCC[N+]=5CCC4)cc1,CCO,545,584,39,,74000,4.86923172,https://doi.org/10.1016/j.bmcl.2008.06.065
[O]C(=O)c1ccc(C([O])=O)c(C2=c3cc4c5c(c3Oc3c2cc2c6c3CCCN6CCC2)CCC[N+]=5CCC4)c1,O,574,603,29,0.64,,,https://doi.org/10.1016/j.jlumin.2016.07.031
[O]C(=O)c1ccc(C2=c3cc4c5c(c3Oc3c2cc2c6c3CCCN6CCC2)CCC[N+]=5CCC4)c(C([O])=O)c1,O,574,603,29,0.6,,,https://doi.org/10.1016/j.jlumin.2016.07.031
[O]C(=O)c1ccccc1C1=c2cc3c4c(c2Oc2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,CC#N,577,603,26,1,,,https://doi.org/10.1016/j.jlumin.2013.07.066
[O]C(=O)c1ccccc1C1=c2cc3c4c(c2Oc2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,CN(C)C=O,580,608,28,1,,,https://doi.org/10.1016/j.jlumin.2013.07.066
[O]C(=O)c1ccccc1C1=c2cc3c4c(c2Oc2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,CCO,564,593,29,0.98,,,https://doi.org/10.1016/j.jlumin.2013.07.066
[O]C(=O)c1ccccc1C1=c2cc3c4c(c2Oc2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,O,575,604,29,0.99,,,https://doi.org/10.1016/j.jlumin.2013.07.066
[O]C(=O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc([O])ccc12,CO,500,540,40,0.92,,,https://doi.org/10.1016/j.jphotochem.2008.08.008
[OH+]=c1cc2oc3cc(N4CCCCC4)ccc3c3c4ccc(N5CCCCC5)cc4oc(c1)c23,CS(=O)C,552,596,44,0.14,72000,4.857332496,https://doi.org/10.1016/j.tet.2017.10.064
[OH+]=c1ccc2c3c4ccc(N5CCCCC5)cc4oc4cc(N5CCCCC5)cc(oc-2c1)c43,CS(=O)C,558,609,51,0.26,43000,4.633468456,https://doi.org/10.1016/j.tet.2017.10.064
Brc1ccc(C2=c3cc4c5c(c3Oc3c2cc2c6c3CCCN6CCC2)CCC[N+]=5CCC4)cc1,CCO,580,602,22,,70300,4.846955325,DOI: 10.1021/ol035327u
C#Cc1ccc(C2=C3C=CC(=[N+](CC)CC)C=C3[Si](C)(C)c3cc(N(CC)CC)ccc32)cc1,CC#N,656,673,17,0.25,,,https://doi.org/10.1016/j.dyepig.2022.110735
C#CCCCC(=O)N=C1c2ccc(N(C)C)cc2[Si](C)(C)c2cc(N(C)C)ccc21,CO,387,595,208,0.28,7000,3.84509804,https://doi.org/10.1021/jo502213t
C#CCCS(=O)(=O)N=C1c2ccc(N(C)C)cc2[Si](C)(C)c2cc(N(C)C)ccc21,CO,452,617,165,0.43,8600,3.934498451,https://doi.org/10.1021/jo502213t
C#CCN(C(=O)C(F)(F)F)C1=C2C=CC(=[N+](C)C)C=C2[Si](C)(C)c2cc(N(C)C)ccc21,O,684,707,23,0.27,,,https://doi.org/10.1016/j.dyepig.2022.110735
C#CCN(C(C)=O)C1=C2C=CC(=[N+](C)C)C=C2[Si](C)(C)c2cc(N(C)C)ccc21,O,676,694,18,0.31,,,https://doi.org/10.1016/j.dyepig.2022.110735
C#CCN(C1=C2C=CC(=[N+](C)C)C=C2[Si](C)(C)c2cc(N(C)C)ccc21)S(=O)(=O)C(F)(F)F,O,694,713,19,0.25,,,https://doi.org/10.1016/j.dyepig.2022.110735
C#CCNC1=C2C=CC(=[N+](C)C)C=C2[Si](C)(C)c2cc(N(C)C)ccc21,O,473,628,155,0.25,,,https://doi.org/10.1016/j.dyepig.2022.110735
C#CCNC1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,O,509,662,153,0.12,,,https://doi.org/10.1016/j.dyepig.2022.110735
C#CNC1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,CC#N,515,654,139,0.18,32000,4.505149978,https://doi.org/10.1039/c9sc02287b
C#CNC1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,C(Cl)Cl,517,657,140,0.23,30200,4.480006943,https://doi.org/10.1039/c9sc02287b
C#CNC1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,CCO,510,644,134,0.19,20900,4.320146286,https://doi.org/10.1039/c9sc02287b
C#COc1ccc2cc3c(cc2c1)Oc1c2c4c(cc1=C3c1ccccc1)CCC[N+]=4CCC2,CC#N,466,590,124,0.183,28800,4.459392488,https://pubs.rsc.org/en/content/articlelanding/2020/sc/d0sc03314f
C#COc1ccc2cc3c(cc2c1)Oc1c2c4c(cc1=C3c1ccccc1)CCC[N+]=4CCC2,CCO,514,589,75,0.108,30400,4.482873584,https://pubs.rsc.org/en/content/articlelanding/2020/sc/d0sc03314f
C#COc1ccc2cc3c(cc2c1)Oc1c2c4c(cc1=C3c1ccccc1)CCC[N+]=4CCC2,O,476,591,115,0.064,24400,4.387389826,https://pubs.rsc.org/en/content/articlelanding/2020/sc/d0sc03314f
C#COc1ccc2cc3c(cc2c1)Oc1c2c4c(cc1=C3c1ccccc1)CCC[N+]=4CCC2,C(Cl)Cl,517,585,68,0.273,30400,4.482873584,https://pubs.rsc.org/en/content/articlelanding/2020/sc/d0sc03314f
C/[NH+]=c1/ccc2c(ccc3c(-c4ccccc4)c4ccc(N(C)C)cc4sc32)c1,CO,641,715,74,0.47,65000,4.812913357,https://doi.org/10.1016/j.cclet.2018.12.012
C[C@H](Nc1c2ccc(=[N+]3CCCCC3)cc-2oc2cc(N3CCCCC3)ccc12)C(=O)OC(C)(C)C,C(Cl)Cl,462,544,82,0.9,62000,4.792391689,DOI: 10.1021/ol800526s
C[Ge]1(C)C2=CC(=[N+]3CC(O)C3)C=CC2=C(c2ccccc2C(=O)[O-])c2ccc(N3CC(O)C3)cc21,O,631,651,20,0.6,61000,4.785329835,https://doi.org/10.1016/j.cclet.2018.12.012
C[Ge]1(C)C2=CC(=[N+]3CCCC3)C=CC2=C(CO)c2ccc(N3CCCC3)cc21,O,646,658,12,,,,https://doi.org/10.1016/j.dyepig.2022.110735
C[N+](C)=C1C=CC2=Cc3cc4c(cc3C(C)(C)C2=C1)N(CCCC(=O)O)C4,CCO,617,641,24,0.78,,,https://doi.org/10.1016/j.dyepig.2022.110735
C[N+](C)=C1C=CC2=Cc3cc4c(cc3C(C)(C)C2=C1)N(CCCC(=O)O)CC4,CCO,616,640,24,0.76,,,https://doi.org/10.1016/j.dyepig.2022.110735
C[N+]1=C(/C=C/C2=C3Oc4c(cc5c6c4CCCN6CCC5)C(c4ccccc4C(=O)O)=C3CCC2)C(C)(C)c2c1ccc1ccccc21,CC#N,742,780,38,0.2,,,DOI: 10.1021/ja209304b
C[N+]1=C(/C=C/C2=C3Oc4c(cc5c6c4CCCN6CCC5)C(c4ccccc4C(=O)O)=C3CCC2)C(C)(C)c2c1ccc1ccccc21,CO,730,768,38,0.3,129785,5.113224501,DOI: 10.1021/ja209292b
C[N+]1=C(/C=C/C2=C3Oc4c(cc5c6c4CCCN6CCC5)C(c4ccccc4C(=O)O)=C3CCC2)C(C)(C)c2c1ccc1ccccc21,CCO,728,763,35,0.29,130400,5.115277591,DOI: 10.1021/ja209292b
C[N+]1=C(/C=C/C2=C3Oc4c(cc5c6c4CCCN6CCC5)C(c4ccccc4C(=O)O)=C3CCC2)C(C)(C)c2c1ccc1ccccc21,C(Cl)(Cl)Cl,746,775,29,0.46,115210,5.061490177,DOI: 10.1021/ja209292b
C[N+]1=C(/C=C/C2=C3Oc4c(cc5c6c4CCCN6CCC5)C(c4ccccc4C(=O)O)=C3CCC2)C(C)(C)c2ccccc21,CCO,710,745,35,0.34,125445,5.098453356,DOI: 10.1021/ja209292b
C[N+]1=C(/C=C/C2=C3Oc4c(cc5c6c4CCCN6CCC5)C(c4ccccc4C(=O)O)=C3CCC2)C(C)(C)c2ccccc21,C(Cl)(Cl)Cl,730,757,27,0.51,124680,5.095796794,DOI: 10.1021/ja209292b
C[N+]1=C(/C=C/C2=C3Oc4c(cc5c6c4CCCN6CCC5)C(c4ccccc4C(=O)O)=C3CCC2)C(C)(C)c2ccccc21,CC#N,724,760,36,0.25,,,DOI: 10.1021/ja209301b
C[N+]1=C(/C=C/C2=C3Oc4c(cc5c6c4CCCN6CCC5)C(c4ccccc4C(=O)O)=C3CCC2)C(C)(C)c2ccccc21,CO,714,749,35,0.35,122556,5.088334578,DOI: 10.1021/ja209292b
C[N+]1=c2cc3c(cc2C(C)(C)CC1)=C(c1ccccc1)c1cc2c4c(c1[Se]3)CCCN4CCC2,CO,597,624,27,0.02,122000,5.086359831,https://doi.org/10.1016/j.cclet.2018.12.012
C[N+]1=c2cc3c(cc2C(C)(C)CC1)=C(c1ccccc1)c1cc2c4c(c1[Te]3)CCCN4CCC2,CO,610,637,27,0.003,127000,5.103803721,https://doi.org/10.1016/j.cclet.2018.12.012
C[N+]1=c2cc3c(cc2C(C)(C)CC1)=C(c1ccccc1)c1cc2c4c(c1S3)CCCN4CCC2,CO,587,614,27,0.47,120000,5.079181246,https://doi.org/10.1016/j.cclet.2018.12.012
C[Si]1(C)C2=C(F)C(=O)C(F)=CC2=C(c2ccccc2C(=O)O)c2cc(F)c(O)c(F)c21,O,597,613,16,,,,https://doi.org/10.1002/cmtd.202000068
C[Si]1(C)C2=C/C(=[N+]3/C[CH+]CCCC3)C=CC2=C(c2ccccc2C(=O)O)c2ccc(N3CCCCCC3)cc21,O,657,674,17,,,,https://doi.org/10.1002/cmtd.202000068
C[Si]1(C)C2=C/C(=[N+]3/CC[CH+]CCC3)C=CC2=C(c2c(F)c(F)c(F)c(F)c2C(=O)O)c2ccc(N3CCCCCC3)cc21,O,682,698,16,,,,https://doi.org/10.1002/cmtd.202000068
C[Si]1(C)C2=CC(=[N+]3CC(O)C3)C=CC2=C(c2ccccc2C(=O)[O-])c2ccc(N3CC(O)C3)cc21,O,641,662,21,0.42,51000,4.707570176,https://doi.org/10.1016/j.cclet.2018.12.012
C[Si]1(C)C2=CC(=[N+]3CCC3)C(F)=CC2=C(c2c(F)c(F)c(F)c(F)c2C(=O)O)c2cc(F)c(N3CCC3)cc21,O,695,707,12,,,,https://doi.org/10.1002/cmtd.202000068
C[Si]1(C)C2=CC(=[N+]3CCC3)C=CC2=C(C(=O)O)c2ccc(N3CCC3)cc21,O,641,657,16,,,,https://doi.org/10.1002/cmtd.202000068
C[Si]1(C)C2=CC(=[N+]3CCC3)C=CC2=C(c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)O)c2ccc(N3CCC3)cc21,O,673,685,12,,,,https://doi.org/10.1002/cmtd.202000068
C[Si]1(C)C2=CC(=[N+]3CCC3)C=CC2=C(c2c(F)c(F)c(F)c(F)c2C(=O)O)c2ccc(N3CCC3)cc21,O,669,682,13,,,,https://doi.org/10.1002/cmtd.202000068
C[Si]1(C)C2=CC(=[N+]3CCC3)C=CC2=C(c2c(F)c(SCC(=O)O)c(F)c(F)c2C(=O)O)c2ccc(N3CCC3)cc21,O,668,681,13,,,,https://doi.org/10.1002/cmtd.202000068
C[Si]1(C)C2=CC(=[N+]3CCC3)C=CC2=C(c2ccc(C(=O)O)cc2CO)c2ccc(N3CCC3)cc21,O,655,669,14,0.32,,,https://doi.org/10.1039/d4ob00130c
C[Si]1(C)C2=CC(=[N+]3CCC3)C=CC2=C(c2ccccc2)c2ccc(N3CCC3)cc21,O,648,662,14,,,,https://doi.org/10.1002/cmtd.202000068
C[Si]1(C)C2=CC(=[N+]3CCC3)C=CC2=C(c2ccccc2C(=O)O)c2ccc(N3CCC3)cc21,O,646,664,18,,,,https://doi.org/10.1002/cmtd.202000068
C[Si]1(C)C2=CC(=[N+]3CCC3)C=CC2=C(c2ccccc2O)c2ccc(N3CCC3)cc21,O,651,666,15,,,,https://doi.org/10.1002/cmtd.202000068
C[Si]1(C)C2=CC(=[N+]3CCC3)C=CC2=C(c2ccccc2S(=O)(=O)O)c2ccc(N3CCC3)cc21,O,655,670,15,,,,https://doi.org/10.1002/cmtd.202000068
C[Si]1(C)C2=CC(=[N+]3CCC3)C=CC2=C(c2cscc2C(=O)O)c2ccc(N3CCC3)cc21,O,651,667,16,,,,https://doi.org/10.1002/cmtd.202000068
C[Si]1(C)C2=CC(=[N+]3CCC3)C=CC2=C(CCC(=O)O)c2ccc(N3CCC3)cc21,O,652,668,16,,,,https://doi.org/10.1002/cmtd.202000068
C[Si]1(C)C2=CC(=[N+]3CCC3)C=CC2=Cc2ccc(N3CCC3)cc21,O,636,649,13,,,,https://doi.org/10.1002/cmtd.202000068
C[Si]1(C)C2=CC(=O)C(F)=CC2=C(c2c(F)c(F)c(F)c(F)c2C(=O)O)c2cc(F)c(O)cc21,O,617,635,18,,,,https://doi.org/10.1002/cmtd.202000068
C[Si]1(C)C2=CC(=O)C=CC2=C(c2c(F)c(F)c(F)c(F)c2C(=O)O)c2ccc(O)cc21,O,598,614,16,,,,https://doi.org/10.1002/cmtd.202000068
C[Si]1(C)c2c(cc3c4c2CCCN4CCC3)C(NCc2ccccc2)=c2cc3c4c(c21)CCC[N+]=4CCC3,O,501,656,155,0.1,13100,4.117271296,https://doi.org/10.1039/c9sc02287b
C[Si]1(C)c2c(cc3c4c2CCCN4CCC3)C(NCc2ccccc2)=c2cc3c4c(c21)CCC[N+]=4CCC3,CCO,502,632,130,0.31,14800,4.170261715,https://doi.org/10.1039/c9sc02287b
C[Si]1(C)c2c(cc3c4c2CCCN4CCC3)C(NCc2ccccc2)=c2cc3c4c(c21)CCC[N+]=4CCC3,C(Cl)Cl,512,645,133,0.32,15900,4.201397124,https://doi.org/10.1039/c9sc02287b
C[Si]1(C)c2cc(N3CCC3)ccc2C2(OCc3cc(Br)ccc32)c2ccc(N3CCC3)cc21,CS(=O)C,658,678,20,,,,https://doi.org/10.1021/acs.orglett.1c00512
C[Si]1(C)c2cc3c(cc2C(c2ccc(C(=O)O)cc2CO)=c2cc4c(cc21)=[N+](CCF)CCC4)CCCN3CCF,O,676,694,18,0.59,,,https://doi.org/10.1039/d4ob00130c
C=C(C)c1ccccc1C1=C2C=CC(=[N+](C)C)C=C2C(C)(C)c2cc(N(C)C)ccc21,CCO,611,640,29,0.59,,,https://doi.org/10.1016/j.dyepig.2022.110735
C=CC(=O)Oc1ccc(C[n+]2ccc(C3=C4C=CC(=[N+](C)C)C=C4[Si](C)(C)c4cc(N(C)C)ccc43)cc2)cc1,O,655,680,25,,,,https://doi.org/10.1016/j.cclet.2019.03.017
C=Cc1ccc2c(-c3ccccc3C(=O)OC)c3ccc(=[N+](C)C)cc-3oc2c1CO,O,567,614,47,,,,https://doi.org/10.1002/cmtd.202000068
C=CCc1c(O)c(Cl)cc2c(-c3ccccc3CO)c3cc(Cl)c(=O)cc-3oc12,O,505,535,30,,,,https://doi.org/10.1002/cmtd.202000068
C=CCCNC1=C2C=CC(=[N+](C)C)C=C2[Si](C)(C)c2cc(N(C)C)ccc21,O,459,613,154,0.53,,,https://doi.org/10.1016/j.dyepig.2022.110735
C=CCOC(=O)c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c(OCC=C)c(Br)cc12,CCO,535,547,12,0.05,59252,4.772703014,https://doi.org/10.1016/S01437208(98)000400
C=CCOC(=O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OCC=C)ccc12,CCO,458,522,64,0.38,25080,4.399327532,https://doi.org/10.1016/S01437208(98)000400
c1cc2c(cc1N1CCCCC1)oc1cc(=[N+]3CCCCC3)cc3oc4cc(N5CCCCC5)ccc4c2c13,CS(=O)C,532,601,69,0.26,46000,4.662757832,https://doi.org/10.1016/j.tet.2017.10.064
c1cc2c(N3CCCCC3)c3ccc(=[N+]4CCCCC4)cc-3oc2cc1N1CCCCC1,C(Cl)Cl,491,562,71,0.14,60400,4.781036939,DOI: 10.1021/ol800526s
c1ccc(C2=c3cc4c5c(c3[Se]c3c2cc2c6c3CCCN6CCC2)CCC[N+]=5CCC4)cc1,CO,604,631,27,0.06,135000,5.130333768,https://doi.org/10.1016/j.cclet.2018.12.012
c1ccc(C2=c3cc4c5c(c3[Te]c3c2cc2c6c3CCCN6CCC2)CCC[N+]=5CCC4)cc1,CO,617,642,25,0.002,144000,5.158362492,https://doi.org/10.1016/j.cclet.2018.12.012
c1ccc(C2=c3cc4c5c(c3Sc3c2cc2c6c3CCCN6CCC2)CCC[N+]=5CCC4)cc1,CO,594,621,27,0.42,124000,5.093421685,https://doi.org/10.1016/j.cclet.2018.12.012
c1ccc(-c2c3ccc(=[N+]4CCC4)cc-3oc3cc(N4CCC4)ccc23)cc1,CCO,551,572,21,0.85,116500,5.066325925,https://doi.org/10.1021/acs.joc.1c02135
c1ccc(-c2c3ccc(=[N+]4CCCC4)cc-3oc3cc(N4CCCC4)ccc23)cc1,CCO,551,573,22,0.68,107600,5.031812271,https://doi.org/10.1021/acs.joc.1c02135
c1ccc(-c2c3ccc(=[N+]4CCCCC4)cc-3oc3cc(N4CCCCC4)ccc23)cc1,C(Cl)Cl,565,585,20,0.89,106000,5.025305865,DOI: 10.1021/jo800902j
c1ccc(-c2c3ccc(=[N+]4CCCCC4)cc-3oc3cc(N4CCCCC4)ccc23)cc1,CCO,564,588,24,0.3,86700,4.938019097,DOI: 10.1021/jo800902j
c1ccc(Cc2c3ccc(=[N+]4CCCCC4)cc-3oc3cc(N4CCCCC4)ccc23)cc1,C(Cl)Cl,566,582,16,0.87,95900,4.981818607,DOI: 10.1021/jo800902j
c1csc(-c2c3ccc(=[N+]4CCCCC4)cc-3oc3cc(N4CCCCC4)ccc23)c1,CCO,581,606,25,0.1,56500,4.752048448,DOI: 10.1021/jo800902j
CC#Cc1c2ccc(=O)cc-2oc2cc(O)ccc12,CS(=O)C,580,600,20,0.61,76000,4.880813592,https://doi.org/10.1016/j.tet.2018.05.019
CC(=O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,O,494,518,24,,,,https://doi.org/10.1002/cmtd.202000068
CC(=O)N(C)C1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,CC#N,700,713,13,0.25,52700,4.721810615,https://doi.org/10.1039/c9sc02287b
CC(=O)N(C)C1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,CCO,705,717,12,0.29,58600,4.767897616,https://doi.org/10.1039/c9sc02287b
CC(=O)N(C)C1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,C(Cl)Cl,706,718,12,0.35,53700,4.729974286,https://doi.org/10.1039/c9sc02287b
CC(=O)N(C)C1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,O,703,714,11,0.06,,,https://doi.org/10.1016/j.dyepig.2022.110735
CC(=O)N=C1c2ccc(N(C)C)cc2[Si](C)(C)c2cc(N(C)C)ccc21,CO,387,597,210,0.56,9700,3.986771734,https://doi.org/10.1021/jo502213t
CC(=O)N=c1c2ccc(N(C)C)cc2oc2cc(N(C)C)ccc12,CO,376,513,137,0.36,7500,3.875061263,https://doi.org/10.1021/jo502213t
CC(=O)Oc1ccc2cc3c(cc2c1)Oc1c2c4c(cc1=C3c1ccccc1)CCC[N+]=4CCC2,O,453,601,148,0.088,19500,4.290034611,https://pubs.rsc.org/en/content/articlelanding/2020/sc/d0sc03314f
CC(=O)Oc1ccc2cc3c(cc2c1)Oc1c2c4c(cc1=C3c1ccccc1)CCC[N+]=4CCC2,CCO,471,595,124,0.088,23900,4.378397901,https://pubs.rsc.org/en/content/articlelanding/2020/sc/d0sc03314f
CC(=O)Oc1ccc2cc3c(cc2c1)Oc1c2c4c(cc1=C3c1ccccc1)CCC[N+]=4CCC2,C(Cl)Cl,478,591,113,0.316,24000,4.380211242,https://pubs.rsc.org/en/content/articlelanding/2020/sc/d0sc03314f
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc3c(c2)Cc2ccccc2O3)cc1,CC1=CC=CC=C1,426,545,119,0.008,,,https://doi.org/10.1016/j.dyepig.2022.110901
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc3c(c2)Cc2ccccc2O3)cc1,C1CCOC1,371,613,242,0.016,,,https://doi.org/10.1016/j.dyepig.2022.110901
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc3c(c2)Cc2ccccc2O3)cc1,CCOC(=O)C,371,611,240,0.013,,,https://doi.org/10.1016/j.dyepig.2022.110901
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc3c(c2)Cc2ccccc2O3)cc1,C(Cl)Cl,378,632,254,0.008,,,https://doi.org/10.1016/j.dyepig.2022.110901
CC(C)(C)OC(=O)CN1CCN(c2ccc3c(-c4ccc(I)cc4)c4ccc(=[N+]5CCN(CC(=O)OC(C)(C)C)CC5)cc-4oc3c2)CC1,C(Cl)Cl,564,586,22,0.007,62800,4.797959644,DOI: 10.1021/jo800902j
CC(C)(C)OC(=O)N1CCN(c2ccc3c(-c4ccc(I)cc4)c4ccc(=[N+]5CCN(C(=O)OC(C)(C)C)CC5)cc-4oc3c2)CC1,C(Cl)Cl,561,585,24,0.41,77900,4.891537458,DOI: 10.1021/jo800902j
CC(C)[Si]1(C(C)C)C2=CC(=[N+](C)C)C=CC2=Cc2ccc(N(C)C)cc21,O,632,652,20,0.21,,,https://doi.org/10.1016/j.cclet.2018.12.012
CC(C)C1=C2C=CC(=[N+](C)C)C=C2C(C)(C)c2cc(N(C)C)ccc21,CCO,604,675,71,0.41,,,https://doi.org/10.1016/j.dyepig.2022.110735
CC(C)N(C)c1ccc2c(-c3ccccc3)c3cc/c(=[N+](/C)C(C)C)cc-3oc2c1,CCO,555,575,20,0.44,85500,4.931966115,https://doi.org/10.1021/acs.joc.1c02135
CC(C)N(C)c1ccc2c(-c3ccccc3C(=O)O)c3cc/c(=[N+](/C)C(C)C)cc-3oc2c1,CCO,553,566,13,0.41,92400,4.965671971,https://doi.org/10.1021/acs.joc.1c02135
CC(CCO)OC(=O)c1c(C2=C3C=CC(=[N+](C)C)C=C3[Si](C)(C)c3cc(N(C)C)ccc32)cc(F)c(F)c1F,O,662,680,18,0.66,118000,5.071882007,https://doi.org/10.1016/j.cclet.2018.12.012
CC/[NH+]=c1\cc2oc3cc(NC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C,CCO,488,552,64,0.94,,,doi:10.1351/PAC-REP-10-09-31
CC/[NH+]=c1\cc2oc3cc(NC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C,O,530,552,22,0.95,,,doi:10.1351/PAC-REP-10-09-31
CC[N+](CC)=C1C=CC(=C/C=C2/C=C(c3ccccc3C(=O)O)c3cc4c5c(c3O2)CCCN5CCC4)C=C1,O,678,738,60,,,,https://doi.org/10.1002/cmtd.202000068
CC[N+](CC)=C1C=CC(=C2C=C(c3ccccc3C(=O)O)c3cc4c5c(c3O2)CCCN5CCC4)C=C1,O,612,648,36,,,,https://doi.org/10.1002/cmtd.202000068
CC[N+](CC)=C1C=CC2=C(c3ccccc3C(=O)O)c3ccc(N)cc3[Si](C)(C)C2=C1,O,612,637,25,0.26,20800,4.318063335,https://doi.org/10.1016/j.dyepig.2022.110735
CC[N+](CC)=C1C=CC2C(=C1)OC1=C(CCC/C1=C\c1ccc(N(CCCl)CCCl)cc1)C21OC(=O)c2ccccc21,CCO,627,716,89,0.036,,,https://doi.org/10.1016/j.dyepig.2019.03.009
CC[N+](CC)=c1ccc2c(C(F)(F)F)c3c(oc-2c1)-c1ccc(N(C)C)cc1CC3,C(Cl)Cl,684,713,29,0.31,97100,4.98721923,https://doi.org/10.1021/acs.joc.6b00981
CC[N+](CC)=c1ccc2c(C(F)(F)F)c3c(oc-2c1)-c1ccc(N(C)C)cc1CC3,CCO,680,725,45,0.119,54400,4.7355989,https://doi.org/10.1021/acs.joc.6b00981
CC[N+](CC)=c1ccc2c(C(F)(F)F)c3oc4cc(N)ccc4c3oc-2c1,C(Cl)Cl,658,695,37,0.157,92875,4.967898827,https://doi.org/10.1021/acs.joc.5b00077
CC[N+](CC)=c1ccc2c(C(F)(F)F)c3oc4cc(N)ccc4c3oc-2c1,O,640,707,67,0.014,36650,4.564073979,https://doi.org/10.1021/acs.joc.5b00077
CC[N+](CC)=c1ccc2c(C(F)(F)F)c3oc4cc(N)ccc4c3oc-2c1,CCO,640,706,66,0.064,13880,4.142389466,https://doi.org/10.1021/acs.joc.5b00077
CC[N+](CC)=c1ccc2c(-c3ccc(C)cc3)c3cc(O)c(O)cc3oc-2c1,CCO,518,564,46,,54000,4.73239376,https://doi.org/10.1016/j.bmcl.2008.06.065
CC[N+](CC)=c1ccc2c(-c3ccc(C)cc3)c3ccc(O)cc3oc-2c1,CCO,523,556,33,0.599,94000,4.973127854,https://doi.org/10.1016/j.bmcl.2008.06.065
CC[N+](CC)=c1ccc2c(-c3cccc(C)c3)c3ccc(O)cc3oc-2c1,CCO,523,557,34,0.592,84000,4.924279286,https://doi.org/10.1016/j.bmcl.2008.06.065
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)c(O)cc3oc-2c1,C1COCCO1,562,592,30,0.676,81200,4.909556029,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)c(O)cc3oc-2c1,CO,557,591,34,0.175,18600,4.269512944,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)c(O)cc3oc-2c1,CC1=CC=CC=C1,535,577,42,0.219,21100,4.324282455,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)c(O)cc3oc-2c1,CCCCCC,534,573,39,0.111,13100,4.117271296,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)c(O)cc3oc-2c1,CS(=O)C,567,609,42,0.814,11100,4.045322979,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)c(O)cc3oc-2c1,C(Cl)(Cl)Cl,557,578,21,0.314,15400,4.187520721,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)c(O)cc3oc-2c1,CCOC(=O)C,558,585,27,0.398,56200,4.749736316,https://doi.org/10.1016/j.molliq.2019.111626
