SMILES,Solvent,AM,EM,QY,AC,ST,LGAC,Et30,SP,SdP,SA,SB
O=C(c1ccccc1)c1nn(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)nc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,362,537.0,0.043,,175.0,,37.4,0.714,0.634,0.0,0.591
CN(C)c1ccc(C2=Nc3sc4cc(-c5ccccc5)ccc4[n+]3[B-](F)(F)O2)cc1,CC#N,430,491.0,0.33,23260.0,61.0,4.3666,45.6,0.645,0.974,0.044,0.286
CN(C)c1ccc(C2=Nc3sc4cc(-c5ccccc5)ccc4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,430,475.0,0.82,23260.0,45.0,4.3666,37.4,0.714,0.634,0.0,0.591
CN(C)c1ccc(C2=Nc3sc4cc(-c5ccc(C(F)(F)F)cc5)ccc4[n+]3[B-](F)(F)O2)cc1,C(Cl)Cl,434,475.0,0.74,23040.0,41.0,4.3625,40.7,0.761,0.769,0.04,0.178
CN(C)c1ccc(C2=Nc3sc4cc(-c5ccccc5)ccc4[n+]3[B-](F)(F)O2)cc1,CC(=O)C,430,487.0,0.56,23260.0,57.0,4.3666,42.2,0.651,0.907,0.0,0.475
CN(C)c1ccc(C2=Nc3sc4cc(-c5ccc(C(F)(F)F)cc5)ccc4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,430,479.0,0.75,23260.0,49.0,4.3666,37.4,0.714,0.634,0.0,0.591
CN(C)c1ccc(C2=Nc3sc4cc(-c5ccc(C(F)(F)F)cc5)ccc4[n+]3[B-](F)(F)O2)cc1,CC(=O)C,430,490.0,0.42,23260.0,60.0,4.3666,42.2,0.651,0.907,0.0,0.475
CN(C)c1ccc(C2=Nc3sc4cc(-c5ccc(CN)cc5)ccc4[n+]3[B-](F)(F)O2)cc1,C(Cl)Cl,436,475.0,0.98,22940.0,39.0,4.3606,40.7,0.761,0.769,0.04,0.178
COc1ccc(-c2ccc3c(c2)sc2[n+]3[B-](F)(F)OC(c3ccc(N(C)C)cc3)=N2)cc1,C(Cl)Cl,437,473.0,0.79,,36.0,,40.7,0.761,0.769,0.04,0.178
CN(C)c1ccc(C2=Nc3sc4cc(-c5ccccc5)ccc4[n+]3[B-](F)(F)O2)cc1,C(Cl)Cl,432,473.0,0.75,23150.0,41.0,4.3646,40.7,0.761,0.769,0.04,0.178
COc1ccc(-c2ccc3c(c2)sc2[n+]3[B-](F)(F)OC(c3ccc(N(C)C)cc3)=N2)cc1,C1CCOC1,431,474.0,0.82,,43.0,,37.4,0.714,0.634,0.0,0.591
CN(C)c1ccc(C2=Nc3sc4cc(-c5ccc(C(F)(F)F)cc5)ccc4[n+]3[B-](F)(F)O2)cc1,CC1=CC=CC=C1,431,459.0,0.8,23200.0,28.0,4.3655,33.9,0.782,0.284,0.0,0.128
COc1ccc(-c2ccc3c(c2)sc2[n+]3[B-](F)(F)OC(c3ccc(N(C)C)cc3)=N2)cc1,CC1=CC=CC=C1,431,459.0,0.95,,28.0,,33.9,0.782,0.284,0.0,0.128
CN(C)c1ccc(C2=Nc3sc4cc(-c5ccc(CN)cc5)ccc4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,431,479.0,0.96,23200.0,48.0,4.3655,37.4,0.714,0.634,0.0,0.591
CN(C)c1ccc(C2=Nc3sc4cc(-c5ccc(C(F)(F)F)cc5)ccc4[n+]3[B-](F)(F)O2)cc1,CC#N,430,493.0,0.29,23260.0,63.0,4.3666,45.6,0.645,0.974,0.044,0.286
CN(C)c1ccc(C2=Nc3sc4cc(-c5ccc(CN)cc5)ccc4[n+]3[B-](F)(F)O2)cc1,CC1=CC=CC=C1,434,459.0,0.99,23040.0,25.0,4.3625,33.9,0.782,0.284,0.0,0.128
COc1ccc(-c2ccc3c(c2)sc2[n+]3[B-](F)(F)OC(c3ccc(N(C)C)cc3)=N2)cc1,CC#N,431,488.0,0.43,,57.0,,45.6,0.645,0.974,0.044,0.286
CN(C)c1ccc(C2=Nc3sc4cc(-c5ccc(CN)cc5)ccc4[n+]3[B-](F)(F)O2)cc1,CC(=O)C,432,490.0,0.55,23150.0,58.0,4.3646,42.2,0.651,0.907,0.0,0.475
CN(C)c1ccc(C2=Nc3sc4cc(-c5ccccc5)ccc4[n+]3[B-](F)(F)O2)cc1,CC1=CC=CC=C1,430,457.0,0.92,23260.0,27.0,4.3666,33.9,0.782,0.284,0.0,0.128
COc1ccc(-c2ccc3c(c2)sc2[n+]3[B-](F)(F)OC(c3ccc(N(C)C)cc3)=N2)cc1,CC(=O)C,432,485.0,0.65,,53.0,,42.2,0.651,0.907,0.0,0.475
CC1=CC2=Nc3nc(C)[n+](C)cc3CN2C=C1,CC#N,403,432.0,0.85,23600.0,29.0,4.3729,45.6,0.645,0.974,0.044,0.286
CC1=CC2=Nc3nc(C)[n+](C)cc3CN2C=C1,O,392,426.0,0.79,22700.0,34.0,4.356,63.1,0.681,0.997,1.062,0.025
CC1=CC2=Nc3nc(C)[n+](C)cc3CN2C=C1,CCO,398,433.0,0.86,22600.0,35.0,4.3541,51.9,0.633,0.783,0.4,0.658
CCCCN(CCCC)c1ccc2nc3c4ccccc4c(=O)c(-c4c5ccccc5cc5ccccc45)c-3oc2c1,C(Cl)Cl,555,619.0,0.2,48500.0,64.0,4.6857,40.7,0.761,0.769,0.04,0.178
C(=C(c1ccccc1)c1ccccc1)c1ccc(-c2cc(-c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)c(-c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)cc2-c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)cc1,C1CCOC1,330,440.0,0.0282,96000.0,110.0,4.9823,37.4,0.714,0.634,0.0,0.591
CCCCC1(CCCC)c2cc(CCc3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C(Cl)(Cl)Cl,412,486.0,,57600.0,74.0,4.7604,39.1,0.783,0.614,0.047,0.071
CCCCC1(CCCC)c2cc(CCc3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CC1=CC=CC=C1,418,449.0,0.72,46800.0,31.0,4.6702,33.9,0.782,0.284,0.0,0.128
CCCCC1(CCCC)c2cc(CCc3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CN(C)C=O,411,565.0,,61400.0,154.0,4.7882,43.2,0.759,0.977,0.031,0.613
CCCCC1(CCCC)c2cc(CCc3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCOC1,413,498.0,,50400.0,85.0,4.7024,37.4,0.714,0.634,0.0,0.591
CCCCC1(CCCC)c2cc(CCc3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C(Cl)Cl,410,516.0,,50400.0,106.0,4.7024,40.7,0.761,0.769,0.04,0.178
CCCCC1(CCCC)c2cc(CCc3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CCOC(=O)C,411,490.0,,50300.0,79.0,4.7016,38.1,0.656,0.603,0.0,0.542
CCCCC1(CCCC)c2cc(CCc3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CC#N,407,557.0,,51300.0,150.0,4.7101,45.6,0.645,0.974,0.044,0.286
Cc1ccc(-c2ccc(/C=C/c3ccc(F)cc3)cn2)nc1,CC#N,334,391.0,0.69,55055.0,57.0,4.7408,45.6,0.645,0.974,0.044,0.286
Cc1ccc(-c2ccc(/C=C/c3ccc(N(C)C)cc3)cn2)nc1,CC#N,383,532.0,0.34,36835.0,149.0,4.5663,45.6,0.645,0.974,0.044,0.286
COc1ccc(/C=C/c2ccc(-c3ccc(C)cn3)nc2)cc1,CC#N,345,431.0,0.28,34285.0,86.0,4.5351,45.6,0.645,0.974,0.044,0.286
Cc1ccc(-c2ccc(/C=C/c3ccccc3)cn2)nc1,CC#N,335,392.0,0.67,50500.0,57.0,4.7033,45.6,0.645,0.974,0.044,0.286
Cc1ccc(-c2ccc(/C=C/c3ccc([N+](=O)[O-])cc3)cn2)nc1,CC#N,349,551.0,0.045,33600.0,202.0,4.5263,45.6,0.645,0.974,0.044,0.286
O=[N+]([O-])c1ccc(-c2ccc(-c3ccc(-c4ccc([N+](=O)[O-])cc4)s3)s2)cc1,C(Cl)Cl,425,605.0,0.4,,180.0,,40.7,0.761,0.769,0.04,0.178
O=[N+]([O-])c1ccc(-c2ccc(-c3ccc(-c4ccc([N+](=O)[O-])cc4)s3)s2)cc1,C1CCOC1,423,543.0,0.29,,120.0,,37.4,0.714,0.634,0.0,0.591
O=[N+]([O-])c1ccc(-c2ccc(-c3ccc(-c4ccc([N+](=O)[O-])cc4)s3)s2)cc1,C(Cl)(Cl)Cl,424,598.0,0.43,,174.0,,39.1,0.783,0.614,0.047,0.071
COc1ccc(-c2c3ccccc3c(CCc3ccccc3)c3ccccc23)cc1,C(Cl)Cl,411,452.0,0.51,21000.0,41.0,4.3222,40.7,0.761,0.769,0.04,0.178
CCCCN(CCCC)c1ccc2ccc3cc4ccc5ccc(C(F)(F)F)cc5ccccc5cc(C(F)(F)F)ccc5ccc4cc3ccc3ccc(N(CCCC)CCCC)cc3ccccc2c1,C(Cl)Cl,450,554.0,0.35,41430.0,104.0,4.6173,40.7,0.761,0.769,0.04,0.178
CCCCN(CCCC)c1ccc2ccc3cc4ccc5ccc(C(F)(F)F)cc5ccccc5cc(N(CCCC)CCCC)ccc5ccc4cc3ccc3ccc(C(F)(F)F)cc3ccccc2c1,C(Cl)Cl,472,555.0,0.33,31480.0,83.0,4.498,40.7,0.761,0.769,0.04,0.178
CCCCN(CCCC)c1ccc2ccc3cc4ccc5ccc(N(CCCC)CCCC)cc5ccccc5cc(C(F)(F)F)ccc5ccc4cc3ccc3ccc(C(F)(F)F)cc3ccccc2c1,C(Cl)Cl,454,544.0,0.46,48310.0,90.0,4.684,40.7,0.761,0.769,0.04,0.178
O=C1OC(=O)C2=C1[Se][C@]13C2=C[C@H](c2ccccc21)c1ccccc13,C(Cl)Cl,421,517.0,0.62,,96.0,,40.7,0.761,0.769,0.04,0.178
Brc1ccc(-c2oc3ccc4oc(-c5ccc(Br)cc5)c(-c5ccc(Br)cc5)c5ccc(c2-c2ccc(Br)cc2)c3c45)cc1,C(Cl)Cl,501,600.0,0.0067,19960.0,99.0,4.3002,40.7,0.761,0.769,0.04,0.178
Fc1cccc(-c2oc3ccc4oc(-c5cccc(F)c5)c(-c5cccc(F)c5)c5ccc(c2-c2cccc(F)c2)c3c45)c1,C(Cl)Cl,497,600.0,0.0087,,103.0,,40.7,0.761,0.769,0.04,0.178
Cc1cc2oc(-c3ccccc3)c(-c3ccccc3)c3ccc4c(-c5ccccc5)c(-c5ccccc5)oc1c4c23,C(Cl)Cl,499,594.0,0.0156,,95.0,,40.7,0.761,0.769,0.04,0.178
c1ccc(-c2oc3ccc4oc(-c5ccccc5)c(-c5ccccc5)c5ccc(c2-c2ccccc2)c3c45)cc1,C(Cl)Cl,490,585.0,0.001,20410.0,95.0,4.3098,40.7,0.761,0.769,0.04,0.178
Fc1ccccc1-c1oc2ccc3oc(-c4ccccc4F)c(-c4ccccc4F)c4ccc(c1-c1ccccc1F)c2c34,C(Cl)Cl,463,577.0,0.001,,114.0,,40.7,0.761,0.769,0.04,0.178
Fc1ccc(-c2oc3ccc4oc(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c5ccc(c2-c2ccc(F)cc2)c3c45)cc1,C(Cl)Cl,487,577.0,0.0464,,90.0,,40.7,0.761,0.769,0.04,0.178
Clc1ccc(-c2oc3ccc4oc(-c5ccc(Cl)cc5)c(-c5ccc(Cl)cc5)c5ccc(c2-c2ccc(Cl)cc2)c3c45)cc1,C(Cl)Cl,499,597.0,0.0085,,98.0,,40.7,0.761,0.769,0.04,0.178
CCCCCCCCOc1ccc(OCCCCCCCC)c(/C=C/C2=[N+]3C(=C4c5ccc(/C=C/c6cc(OCCCCCCCC)ccc6OCCCCCCCC)n5[B-](F)(F)[n+]5c4n(c4ccccc45)[B-]3(F)F)C=C2)c1,C(Cl)Cl,784,824.0,0.04,12760.0,40.0,4.1059,40.7,0.761,0.769,0.04,0.178
c1ccc(-c2nc(-c3ccc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)cc3)cc(-c3ccc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)cc3)n2)cc1,CC1=CC=CC=C1,373,456.0,0.5,,83.0,,33.9,0.782,0.284,0.0,0.128
c1ccc(N2N=C(c3c4ccccc4cc4ccccc34)CC2c2ccc3ccc4cccc5ccc2c3c45)cc1,C(Cl)Cl,425,509.0,0.69,,84.0,,40.7,0.761,0.769,0.04,0.178
CCOC(=O)C(Cc1ccc(O[Si]2(Oc3ccc(CC(NC(C)=O)C(=O)OCC)cc3)n3c4c5ccccc5c3/N=C3\N=C(/N=c5/c6ccccc6/c(n52)=N/C2=N/C(=N\4)c4ccccc42)c2ccccc23)cc1)NC(C)=O,CN(C)C=O,681,686.0,0.11,224000.0,5.0,5.3502,43.2,0.759,0.977,0.031,0.613
COC(=O)C(N)Cc1ccc(O[Si]2(Oc3ccc(CC(N)C(=O)OC)cc3)n3c4c5ccccc5c3/N=C3\N=C(/N=c5/c6ccccc6/c(n52)=N/C2=N/C(=N\4)c4ccccc42)c2ccccc23)cc1,CN(C)C=O,680,687.0,0.12,191000.0,7.0,5.281,43.2,0.759,0.977,0.031,0.613
Cc1ccc(/C=C(\c2ccccc2)c2nc3ccccc3o2)cc1,C1CCCCC1,325,380.0,0.008,,55.0,,30.9,0.683,0.0,0.0,0.073
Cc1ccc(/C=C(\c2ccccc2)c2nc3ccccc3o2)cc1,CO,330,385.0,0.004,,55.0,,55.4,0.608,0.904,0.605,0.545
Clc1ccc(/C=C(\c2ccccc2)c2nc3ccccc3o2)cc1,CO,330,420.0,0.002,,90.0,,55.4,0.608,0.904,0.605,0.545
CCC1(CC)c2ccc(/C=C/C3=C(Sc4ccccc4)C(=C(CN)CN)OC3(C)C)cc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C(Cl)(Cl)Cl,509,718.0,0.37,19650.0,209.0,4.2934,39.1,0.783,0.614,0.047,0.071
CCC1(CC)c2ccc(/C=C/C3=C(Sc4ccccc4)C(=C(CN)CN)OC3(C)C)cc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C(Cl)Cl,504,763.0,0.22,19840.0,259.0,4.2975,40.7,0.761,0.769,0.04,0.178
CCC1(CC)c2ccc(/C=C/C3=C(Sc4ccccc4)C(=C(CN)CN)OC3(C)C)cc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CC(=O)C,487,796.0,0.07,20530.0,309.0,4.3124,42.2,0.651,0.907,0.0,0.475
CCC1(CC)c2ccc(/C=C/C3=C(Sc4ccccc4)C(=C(CN)CN)OC3(C)C)cc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCOC1,490,734.0,0.12,20410.0,244.0,4.3098,37.4,0.714,0.634,0.0,0.591
CCC1(CC)c2ccc(/C=C/C3=C(Sc4ccccc4)C(=C(CN)CN)OC3(C)C)cc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CS(=O)C,498,815.0,0.04,20080.0,317.0,4.3028,45.1,0.83,1.0,0.072,0.647
CNc1cc2nc3cc(Cl)c(Cl)cc3nc2cc1NC,CCO,442,541.0,0.14,20800.0,99.0,4.3181,51.9,0.633,0.783,0.4,0.658
CNc1cc2nc3cc(Br)c(Br)cc3nc2cc1NC,CCO,443,542.0,,25200.0,99.0,4.4014,51.9,0.633,0.783,0.4,0.658
CNc1ccc2nc3cc(Cl)c(Cl)cc3nc2c1,CCO,490,599.0,0.06,11400.0,109.0,4.0569,51.9,0.633,0.783,0.4,0.658
Nc1cc2nc3cc(Cl)c(Cl)cc3nc2cc1N,CCO,442,549.0,0.1,20800.0,107.0,4.3181,51.9,0.633,0.783,0.4,0.658
Nc1cc2nc3cc(Br)c(Br)cc3nc2cc1N,CCO,442,550.0,,18800.0,108.0,4.2742,51.9,0.633,0.783,0.4,0.658
Nc1cc2nc3cc(F)c(F)cc3nc2cc1N,CCO,433,537.0,,17500.0,104.0,4.243,51.9,0.633,0.783,0.4,0.658
CC(C)[Si](CCc1ccc(CC[Si](C(C)C)(C(C)C)C(C)C)c2nc3ccccc3nc12)(C(C)C)C(C)C,C(Cl)Cl,439,492.0,0.02,,53.0,,40.7,0.761,0.769,0.04,0.178
Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,O,520,588.0,0.058,,68.0,,63.1,0.681,0.997,1.062,0.025
Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,CCO,534,564.0,0.292,44600.0,30.0,4.6493,51.9,0.633,0.783,0.4,0.658
c1ccc([B-]23Oc4ccccc4-c4c5[n+]6c(c([n+]42)-c2ccccc2O3)-c2ccccc2O[B-]6(c2ccccc2)Oc2ccccc2-5)cc1,C(Cl)Cl,574,653.0,0.2,13490.0,79.0,4.13,40.7,0.761,0.769,0.04,0.178
O=[N+]([O-])c1ccc(NCCN(Cc2c3ccccc3cc3ccccc23)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,CO,369,389.0,0.0153,41824.0,20.0,4.6214,55.4,0.608,0.904,0.605,0.545
O=[N+]([O-])c1ccc(NCCN(Cc2c3ccccc3cc3ccccc23)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,CCO,368,388.0,0.00796,39960.0,20.0,4.6016,51.9,0.633,0.783,0.4,0.658
O=[N+]([O-])c1ccc(NCCN(Cc2c3ccccc3cc3ccccc23)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,C1CCOC1,372,416.0,0.00197,36411.0,44.0,4.5612,37.4,0.714,0.634,0.0,0.591
O=[N+]([O-])c1ccc(NCCN(Cc2c3ccccc3cc3ccccc23)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,C(Cl)(Cl)Cl,355,417.0,0.0029,43148.0,62.0,4.635,39.1,0.783,0.614,0.047,0.071
O=[N+]([O-])c1ccc(NCCN(Cc2c3ccccc3cc3ccccc23)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,CC(=O)C,371,388.0,0.0037,34433.0,17.0,4.537,42.2,0.651,0.907,0.0,0.475
O=[N+]([O-])c1ccc(NCCN(Cc2c3ccccc3cc3ccccc23)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,CC#N,371,389.0,0.00262,45008.0,18.0,4.6533,45.6,0.645,0.974,0.044,0.286
COc1ccc(-c2oc3cc4c(c5cccc(c2-c2ccc(OC)cc2)c35)=NC2C=C(Br)C(Br)=CC2N=4)cc1,C(Cl)Cl,526,609.0,0.28,,83.0,,40.7,0.761,0.769,0.04,0.178
COc1cc(/C=C/c2nc3ccccc3o2)c(OC)cc1/C=C/c1nc(C)nc(C)n1,C(Cl)Cl,420,492.0,0.86,,72.0,,40.7,0.761,0.769,0.04,0.178
COc1cc(/C=C/c2nc3ccccc3o2)c(OC)cc1/C=C/c1nc(C)nc(C)n1,C(Cl)(Cl)Cl,425,490.0,0.86,,65.0,,39.1,0.783,0.614,0.047,0.071
COc1cc(/C=C/c2nc3ccccc3o2)c(OC)cc1/C=C/c1nc(C)nc(C)n1,CC#N,418,495.0,0.85,,77.0,,45.6,0.645,0.974,0.044,0.286
COc1cc(/C=C/c2nc3ccccc3o2)c(OC)cc1/C=C/c1nc(C)nc(C)n1,C1CCOC1,421,483.0,0.89,,62.0,,37.4,0.714,0.634,0.0,0.591
F[B-]1(F)Oc2ccccc2-c2nc(-c3ccccc3)c3ccccc3[n+]21,CC1=CC=CC=C1,386,529.0,0.013,5012.0,143.0,3.7,33.9,0.782,0.284,0.0,0.128
F[B-]1(F)Oc2ccccc2-c2nc(-c3ccccc3)c3cc(Cl)ccc3[n+]21,CC1=CC=CC=C1,395,542.0,0.008,6761.0,147.0,3.83,33.9,0.782,0.284,0.0,0.128
CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[B-](F)(F)[n+]1c-2nc(-c2ccccc2)c2cc(Cl)ccc21,CC1=CC=CC=C1,420,552.0,0.001,3890.0,132.0,3.5899,33.9,0.782,0.284,0.0,0.128
c1ccc(N(c2ccccc2)c2ccc(-c3ncc(-c4ccncc4)s3)cc2)cc1,CO,397,534.0,0.07,33600.0,137.0,4.5263,55.4,0.608,0.904,0.605,0.545
CC/[NH+]=c1/cc2oc3cc4c(cc3c(-c3ccccc3C(=O)[O-])c-2cc1C)N(CC)C1CCCCC1N4CC,CCO,570,646.0,0.31,17540.0,76.0,4.244,51.9,0.633,0.783,0.4,0.658
c1ccc(-c2c3ccccc3c(-c3ccc4ccccc4c3)c3ccccc23)nc1,C(Cl)Cl,375,431.0,0.75,,56.0,,40.7,0.761,0.769,0.04,0.178
c1ccc2c(c1)ccc1c3ccccc3ccc21,C(Cl)Cl,322,366.0,0.12,,44.0,,40.7,0.761,0.769,0.04,0.178
CCN(CC)c1ccc2c(/C=C/C=C/C=C/C=C3\N(CCC[SH](=O)([O-])O)c4ccc(S(=O)(=O)[O-])cc4C3(C)CCCC(=O)O)cc(C(C)(C)C)[o+]c2c1,CCO,844,875.0,,11850.0,31.0,4.0737,51.9,0.633,0.783,0.4,0.658
Cc1cc(C)c(-c2c3ccccc3c3ccc4cc5c(-c6c(C)cc(C)cc6C)c6ccccc6c6ccc7cc2c3c4c7c56)c(C)c1,C(Cl)Cl,607,617.0,0.17,,10.0,,40.7,0.761,0.769,0.04,0.178
Cc1cc(-c2ccc(C(C)(C)C)cc2)c2nsnc2c1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(Cl)Cl,402,571.0,0.18,7360.0,169.0,3.8669,40.7,0.761,0.769,0.04,0.178
Cc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nsnc2c1-c1ccc(C(C)(C)C)cc1,C(Cl)Cl,418,575.0,0.19,7630.0,157.0,3.8825,40.7,0.761,0.769,0.04,0.178
c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,C1CCOC1,437,578.0,0.105,,141.0,,37.4,0.714,0.634,0.0,0.591
c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,CCCCCC,438,526.0,0.492,,88.0,,31.0,0.616,0.0,0.0,0.056
Cc1cc(C)c(C2=C3C=CC(c4cccc5ccccc45)=[N+]3[B-](F)(F)n3c2ccc3-c2cccc3ccccc23)c(C)c1,C(Cl)(Cl)Cl,538,601.0,0.95,66300.0,63.0,4.8215,39.1,0.783,0.614,0.047,0.071
C(=C/c1c2ccccc2cc2ccccc12)\c1ccccc1/C=C/c1ccc2ccc3cccc4ccc1c2c34,CCCCCC,370,488.0,0.04,27030.0,118.0,4.4318,31.0,0.616,0.0,0.0,0.056
C(=C/c1c2ccccc2cc2ccccc12)\c1ccccc1/C=C/c1ccc2ccc3cccc4ccc1c2c34,C(Cl)Cl,375,513.0,0.05,26670.0,138.0,4.426,40.7,0.761,0.769,0.04,0.178
C(=C/c1c2ccccc2cc2ccccc12)\c1ccccc1/C=C/c1ccc2ccc3cccc4ccc1c2c34,CS(=O)C,379,536.0,0.1,26390.0,157.0,4.4214,45.1,0.83,1.0,0.072,0.647
CCCCCCCCC1(CCCCCCCC)c2cc(C=C(CN)C(=O)O)ccc2-c2ccc(/C=C/c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc3-4)cc21,C(Cl)Cl,417,561.0,0.6,,144.0,,40.7,0.761,0.769,0.04,0.178
COC1=NC2(C(CN)=C(N)Oc3ccccc32)C(c2ccc(N(C)C)cc2)=C1CN,C1CCOC1,412,467.0,0.8267,,55.0,,37.4,0.714,0.634,0.0,0.591
CCOC1=NC2(C(CN)=C(N)Oc3ccccc32)C(c2ccc(N(C)C)cc2)=C1CN,CS(=O)C,427,491.0,0.4944,23420.0,64.0,4.3696,45.1,0.83,1.0,0.072,0.647
CN(C)c1ccc(C2=C(CN)C(NCCN)=NC23C(CN)=C(N)Oc2ccccc23)cc1,C1CCOC1,403,468.0,0.1567,24810.0,65.0,4.3946,37.4,0.714,0.634,0.0,0.591
COCCOCCOCCOC1=NC2(C(CN)=C(N)Oc3ccccc32)C(c2ccc(N(C)C)cc2)=C1CN,C1CCOC1,411,466.0,0.716,,55.0,,37.4,0.714,0.634,0.0,0.591
COC1=NC2(C(CN)=C(N)Oc3ccccc32)C(c2ccc(N(C)C)cc2)=C1CN,CS(=O)C,427,491.0,0.4705,,64.0,,45.1,0.83,1.0,0.072,0.647
COCCOCCOCCOC1=NC2(C(CN)=C(N)Oc3ccccc32)C(c2ccc(N(C)C)cc2)=C1CN,CS(=O)C,428,491.0,0.4151,,63.0,,45.1,0.83,1.0,0.072,0.647
CN(C)c1ccc(C2=C(CN)C(NCCN)=NC23C(CN)=C(N)Oc2ccccc23)cc1,CS(=O)C,415,485.0,0.2186,24100.0,70.0,4.382,45.1,0.83,1.0,0.072,0.647
COCCOCCOC1=NC2(C(CN)=C(N)Oc3ccccc32)C(c2ccc(N(C)C)cc2)=C1CN,CS(=O)C,427,492.0,0.5084,,65.0,,45.1,0.83,1.0,0.072,0.647
CCOC1=NC2(C(CN)=C(N)Oc3ccccc32)C(c2ccc(N(C)C)cc2)=C1CN,C1CCOC1,411,467.0,0.835,24330.0,56.0,4.3861,37.4,0.714,0.634,0.0,0.591
CN(C)c1ccc(C2=C(CN)C(NCCO)=NC23C(CN)=C(N)Oc2ccccc23)cc1,C1CCOC1,405,467.0,0.2423,24690.0,62.0,4.3925,37.4,0.714,0.634,0.0,0.591
COCCOCCOC1=NC2(C(CN)=C(N)Oc3ccccc32)C(c2ccc(N(C)C)cc2)=C1CN,C1CCOC1,411,469.0,0.7987,,58.0,,37.4,0.714,0.634,0.0,0.591
CN(C)c1ccc(C2=C(CN)C(OCC(O)CO)=NC23C(CN)=C(N)Oc2ccccc23)cc1,CS(=O)C,427,491.0,0.4335,23420.0,64.0,4.3696,45.1,0.83,1.0,0.072,0.647
CN(C)c1ccc(C2=C(CN)C(NCCO)=NC23C(CN)=C(N)Oc2ccccc23)cc1,CS(=O)C,414,485.0,0.2578,24150.0,71.0,4.3829,45.1,0.83,1.0,0.072,0.647
CN(C)c1ccc(C2=C(CN)C(OCC(O)CO)=NC23C(CN)=C(N)Oc2ccccc23)cc1,C1CCOC1,413,472.0,0.8084,24210.0,59.0,4.384,37.4,0.714,0.634,0.0,0.591
NCc1ccc(-n2cccc2)cc1,C1CCOC1,287,422.0,0.024,,135.0,,37.4,0.714,0.634,0.0,0.591
Cc1ccc(C)n1-c1cccc(CN)c1,CCCCCC,259,403.0,0.004,,144.0,,31.0,0.616,0.0,0.0,0.056
Cc1ccc(C)n1-c1ccc(CN)cc1,C1CCOC1,275,501.0,0.025,,226.0,,37.4,0.714,0.634,0.0,0.591
Cc1ccc(-n2c(C)ccc2C)cc1,CCCCCC,238,337.0,0.006,1700.0,99.0,3.2304,31.0,0.616,0.0,0.0,0.056
COc1ccc(-n2c(C)ccc2C)cc1,CCCCCC,222,336.0,0.024,2200.0,114.0,3.3424,31.0,0.616,0.0,0.0,0.056
