SMILES,Solvent,LGAC
CCCC1(CCC)c2cc(-c3ccco3)ccc2-c2ccc(-c3ccco3)cc21,C1CCCCC1,4.699
COc1cc2c(cc1OC)C1=C[C@H](c3ccc(C)cc3)C3(C(CN)=C(CN)N1CC2)c1cc(Cl)ccc1-c1ccc(Cl)cc13,C(Cl)Cl,3.97
COc1cc2c(cc1-c1ccc(CN)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(CN)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,4.53
c1cc(-c2ccc3c(c2)CCCO3)ccc1-c1ccc2c(c1)CCCO2,C1CCCCC1,4.5302
CCC1=C(C)c2cc3c(OC)cc(OC)cc3c(=O)n2C1=O,CS(=O)C,4.2253
COc1cc2c(cc1-c1ccsc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccsc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,4.42
CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,C1CCOC1,4.7328
CCCCCCCCCCCCOc1ccc(CCc2ccc(CCc3ccc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c3)c3nc4c5ccccc5c5ccccc5c4nc23)cc1OCCCCCCCCCCCC,CC1=CC=CC=C1,4.2742
CCn1c2ccccc2c2cc(/C=C/C3=C(S(=O)(=O)c4ccccc4)C(=C(CN)CN)OC3(C)C)ccc21,C1CCOC1,4.3028
CC1=[N+]2C(=C(c3ccccc3)c3c4ccccc4c(C)n3[B-]2(F)F)c2ccccc21,CC#N,5.0492
CC1(C)C2=[N+](CCCCCC(=O)NCCNC(=O)CCCCCN3/C(=C/C=C/C=C/C=C/2)C(C)(C)c2cc(S(=O)(=O)[O-])ccc23)c2ccc(S(=O)(=O)[O-])cc21,CO,5.3997
CC1=C2c3ccccc3C(c3[nH]c(C)cc3C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CC#N,4.99
CC(C)(C)NC(=O)C(OC(=O)c1ccc(C2=C3C=CC(c4ccc([N+](=O)[O-])cc4)=[N+]3[B-](F)(F)n3cccc32)cc1)c1ccc(C(F)(F)F)cc1,CC#N,4.2728
Cc1cc2c3ccccc3[nH]c2c2[nH]c3ccccc3c12,C(Cl)Cl,4.54
NCc1c(-c2ccc(Br)cc2)cc(-c2ccc(Br)cc2)[nH]c1=O,CN(C)C=O,4.2553
Cc1ccc(/C(=C/c2cc(/C=C(\CN)c3ccc(C)cc3)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2-c2ccc(N(c3ccccc3)c3ccccc3)cc2)CN)cc1,CCOC(=O)C,4.6117
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)C3(c5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc5O4)c4ccccc4-c4ccccc43)cc2)cc1,C(Cl)Cl,4.8114
CC1=CC(C)=[N+]2C1=C(c1c(F)c(F)c(NCCCCCCNP(=O)(OC(C)C)OC(C)C)c(F)c1F)c1c(C)cc(C)n1[B-]2(F)F,C1CCOC1,4.2891
CN(C)c1ccc(/C=C/c2nc3c4ccccc4c4ccccc4c3[nH]2)cc1,CN(C)C=O,4.5159
CN(C)c1ccc(-c2ccc(/C=C/c3cnc4ccccc4n3)cc2)cc1,C(Cl)Cl,4.6405
CC1CC=C(c2ccc(-c3ccc(C=O)s3)s2)CC1,CCO,4.2
O=C(Cc1ccccc1)OCc1ccc2c3cccc4cccc(c5cccc1c52)c43,CCO,4.38
COc1ccc2c3c(cccc13)C(=O)N(C)C2=O,CC#N,3.96
CC1=CC(C)=[N+]2C1=C(c1c(F)c(F)c(NCCCCNP(=O)(OC(C)C)OC(C)C)c(F)c1F)c1c(C)cc(C)n1[B-]2(F)F,CCCCCC,4.2891
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(CCc2ccc3c4ccc(CCc5ccc(-n6c7ccc(C(C)(C)C)cc7c7cc(C(C)(C)C)ccc76)cc5)cc4n(-c4ccc(C(F)(F)F)cc4)c3c2)cc1,C(Cl)Cl,4.863
COC(=O)c1ccc(Oc2ccc3c4c(cccc24)C(=O)N(c2c(C(C)C)cccc2C(C)C)C3=O)cc1,C(Cl)Cl,4.3
CCCCCCN(CCCCCC)c1ccc2cc3cc(CN)ccc3cc2c1,CCO,4.343
F[Si-](F)(c1ccccc1)(c1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12,C1CCOC1,4.33
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,CCOC(=O)C,5.4914
c1ccc(COc2ccc3c(c2)c2cccc4c(-c5ccccc5)nc3n42)cc1,CO,4.3288
CC1=CC(C)=[N+]2C1=Cc1ccc(/C=C/c3c(C)noc3C)n1[B-]2(F)F,CO,4.2582
CC1CC=C(c2ccc(-c3ccc(CN)s3)s2)CC1,C1CCOC1,4.27
Cc1ccc2nc(/C=C/c3ccc(N(C)C)cc3)c(-c3ccccc3)nc2c1,C(Cl)Cl,4.4594
CC[N+]1=C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccccc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,O,4.8808
c1ccc(-c2ccc3c(c2)C(c2ccccc2)(c2ccccc2)c2cc(-c4ccccc4)ccc2N3)cc1,CC1=CC=CC=C1,4.4789
CC(=O)c1ccn2c3c(c(-c4ccccc4CN)c2c1)CN(CCNC(=O)OC(C)(C)C)C3=O,C(Cl)Cl,4.4067
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CO,3.6628
CC(=O)c1c2c(cc3cc(N(C)C)ccc13)CCC2,CS(=O)C,4.4272
CCC1=C(C)C(=O)n2c1cc1c(CCC(=O)O)c(C)c(C)n1c2=O,C(Cl)(Cl)Cl,4.2455
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,C1COCCO1,4.4646
CCCCn1c2ccc(-c3ccc(C=O)cc3)cc2c2cc(-c3ccc(C=O)cc3)ccc21,CC(=O)C,4.4486
CC1CC=C(c2ccc(-c3ccc(CN)s3)s2)CC1,CCCCCC,4.27
CCCCC(CC)CN1C(=O)c2cccc3c(CCc4ccc(N(c5ccccc5)c5ccc(CCc6ccc7c8c(cccc68)C(=O)N(CC(CC)CCCC)C7=O)cc5)cc4)ccc(c23)C1=O,C(Cl)(Cl)Cl,4.3502
COc1ccc2c(c1)c1ccc3cccc4c5cccc6oc(=O)c2c(c65)c1c34,C1CCOC1,4.3446
CC1(CCCC(=O)O)/C(=C/C=C/c2cc(-c3ccccc3)[o+]c3cc4c(cc23)C(CS(=O)(=O)[O-])=CC(C)(C)N4CCCS(=O)(=O)[O-])N(CCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21,CCO,4.1714
CC(C)(C)c1cc2c(-c3cccc(CN)c3)c(-c3cccc(CN)c3)c3cccc4c(-c5cccc(CN)c5)c(-c5cccc(CN)c5)c(c1)[n+]2c34,C(Cl)Cl,4.4547
CC1=[N+]2C(=C(c3c4ccccc4cc4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CCCCCC,4.8235
COc1cc2c(cc1/C=C/C1=CC(=C(CN)CN)CC(C)(C)C1)c1ccccc1n2C,C(Cl)Cl,4.4184
COc1ccc(CCc2nc3ccccc3nc2-c2cn(C)c3ccccc23)cc1,CC1=CC=CC=C1,4.1239
CC1=CB(c2ccccc2)N2B(c3ccc(C)cc3)C=C(C)c3cccc1c32,C(Cl)Cl,4.4123
COC(=O)c1[nH]c(-c2ccccc2)c2nnc3ccsc3c12,C(Cl)Cl,3.7782
CCN1CCCc2cc3c(cc21)C(C)(C)c1cc2c(cc1=C3)C(C)=CC(C)(C)[N+]=2CC,CCO,4.1892
O=C1OC(c2ccccc2)=C/C1=C\c1ccccc1,C1COCCO1,4.3692
CC(C)(C)NC(=O)C(OC(=O)c1ccccc1)c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,C1CCOC1,4.2997
CCCCCCc1ccc2c(/C=N/c3ccc(/N=C/c4c(O)ccc5cc(CCCCCC)ccc45)cc3)c(O)ccc2c1,C(Cl)Cl,4.179
CCOC(=O)c1cc(CCc2ccc3ccccc3c2)c(C(=O)OCC)cc1CCc1ccccc1,C1CCOC1,4.4354
CC1(C)CC(/C=C/c2ccc(N3CCOCCOCCOCCOCC3)cc2)=CC(=C(CN)CN)C1,C1CCCCC1,5.4983
Nc1ccc(CCc2ccc3ccc4ccc(CCc5ccc(N)cc5)c5ccc2c3c45)cc1,CCCCCC,4.9728
c1ccc(-c2ccc3c(c2)C(c2ccccc2)(c2ccccc2)c2cc(-c4ccccc4)ccc2N3)cc1,CC#N,4.4673
CC(=O)c1ccc2nn(C)c(-c3ccc(C=O)s3)c2c1,CC#N,4.4473
F[B-]1(F)n2c(-c3cccs3)cc(-c3cccs3)c2N=C2C(c3cccs3)=CC(c3cccs3)=[N+]21,CS(=O)C,5.0334
CCOC(=O)/N=c1/oc2cc(OC)cc(OC)c2cc1CN,C(Cl)Cl,4.382
CC1(C)C2=[N+](c3ccc(Cl)cc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,CO,4.3261
CN(C)CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CC1=CC=CC=C1,3.6953
CC(C)=[N+]1N=C2C=CC(I)=CN2[B-]1(F)F,CO,4.3979
CC(=O)Oc1ccc(/C=C/c2nc3c(c(=O)n(C)c(=O)n3C)n2C)cc1,C(Cl)Cl,4.4486
c1ccc(CCc2ccccc2)cc1,CO,4.4183
O=P1(c2ccccc2)C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)=Cc2c3ccc4cccc5ccc(c6cc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)n1c26)c3c45,C1COCCO1,4.62
C[N+]1=C(/C=C/C=C2/N(CCC[N+](C)(C)C)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2ccccc21,CS(=O)C,5.1584
CN(C)c1ccc(-c2oc3cccc4[n+]3c2-c2ccccc2-4)cc1,C(Cl)Cl,4.2958
Oc1c(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)ccc2c1c1ccccc1n2-c1ccccc1,C(Cl)Cl,4.5775
NCc1ccc(CCc2ncc(-c3ccccc3)o2)cc1,C(Cl)Cl,4.3324
CCCCOc1ccc(C(=O)Nc2ccc(C(=O)/C=C/c3ccc(N(C)CCO)cc3)cc2)cc1,CS(=O)C,4.3675
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,C1CCOC1,4.9191
CCn1nc(-c2ccccc2)c2ccc3[o+]c(-c4ccccc4)c4ccc1c2c34,C(Cl)(Cl)Cl,4.6335
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)cc3)ccc2-c2ccc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)cc3)cc21,CC(=O)C,4.5798
CN(CC(O)c1cccc(O)c1)c1ccc([N+](=O)[O-])c(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)c1,CC#N,5.0682
CCN(CC)c1ccc2cc(/C=C/C(O)=C3\CC/C(=C\c4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,C1COCCO1,4.7896
C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccccc4)c4cc([N+](=O)[O-])ccc4nc3cc21,C(Cl)Cl,3.7076
CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,C1COCCO1,4.9353
CCCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CS(=O)C,4.5519
CC1=C2c3ccccc3C(c3[nH]c(C)cc3C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,C1CCOC1,5.27
CCCCN(CCCC)c1ccc(/C=C/c2ccc3nc(/C=C/c4nc5ccc(/C=C/c6ccc(N(CCCC)CCCC)cc6)cc5n(CCC)c4=O)c(=O)n(CCC)c3c2)cc1,C(Cl)Cl,4.871
CC1=CC(C)=[N+]2C1=Cc1c3ccccc3c(CCc3ccccc3)n1[B-]2(F)F,C(Cl)Cl,4.6902
NCc1c(-c2ccc([N+](=O)[O-])cc2)cc(-c2ccc([N+](=O)[O-])cc2)[nH]c1=O,C(Cl)(Cl)Cl,3.8451
CC(C)(C)c1ccc(C2=c3sc4ccccc4c3=[N+]3C2=Nc2c(-c4ccc(C(C)(C)C)cc4)c4sc5ccccc5c4n2[B-]3(F)F)cc1,CC1=CC=CC=C1,4.8651
CC(C)[Si](CCc1c2nsnc2c(CC[Si](C(C)C)(C(C)C)C(C)C)c2nc3c(ccc4ccccc43)nc12)(C(C)C)C(C)C,CCCCCC,4.672
CC1(C)CC(/C=C/c2ccc(N3CCOCCOCCOCCOCC3)cc2)=CC(=C(CN)CN)C1,CCOC(=O)C,5.4829
CCN1c2ccc(-c3cc(-c4ccccc4)[nH]n3)cc2Sc2cc(-c3cc(-c4ccccc4)[nH]n3)ccc21,CC#N,4.1399
Brc1ccc(-c2oc3ccc4oc(-c5ccc(Br)cc5)c(-c5ccc(Br)cc5)c5ccc(c2-c2ccc(Br)cc2)c3c45)cc1,C(Cl)Cl,4.3002
CCN(CC)c1ccc2c(CN)c(/C=C(\CN)c3nc4ccccc4s3)c(=O)oc2c1,C1COCCO1,4.365
CC1(C)OC(=C(CN)CN)C(CN)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(Cl)(Cl)Cl,4.2425
CCC1=C(C)C(=O)n2c1cc1c(CCC(=O)OC)c(C)c(C)n1c2=O,CO,4.2227
CN(C)c1ccc(C2=Nc3sc4cc(Br)ccc4[n+]3[B-](F)(F)O2)cc1,CC(=O)C,4.3696
CCOC(=O)CC[N+]1=c2cc3c(cc2CCC1)=Cc1c(c2cc4c5c(c2oc1=O)CCCN5CCC4)O3,CC#N,4.8306
CC1(C)CC(NCc2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,CC#N,4.61
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cc3ccc4ccccc4c3c3c2cc(N(C)C)c2ccccc23)c(C)c1,C(Cl)(Cl)Cl,3.33
CCCCCCCCCCCCN1C(=O)c2c(c3ccc4cc(-c5ccc(F)cc5)c(OC)cc4c3c3c2ccc2cc(-c4ccc(F)cc4)c(OC)cc23)C1=O,C(Cl)Cl,4.23
CCCCCCCCN1c2ccccc2Sc2cc(/C=C/c3ccc(N(c4ccc(/C=C/c5ccc6c(c5)Sc5ccccc5N6CCCCCCCC)cc4)c4ccc(/C=C/c5ccc(/C=C/c6ccc(N(c7ccc(/C=C/c8ccc(N(c9ccccc9)c9ccccc9)cc8)cc7)c7ccc(/C=C/c8ccc(N(c9ccccc9)c9ccccc9)cc8)cc7)cc6)c6nsnc56)cc4)cc3)ccc21,C(Cl)(Cl)Cl,4.6128
Cc1ccc(C(=O)OCc2c(C)c(=O)n3c(=O)c(C)c(C)n23)cc1,CCO,3.8209
O=[N+]([O-])c1ccc(NCCN(Cc2c3ccccc3cc3ccccc23)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,C(Cl)(Cl)Cl,4.635
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,C1COCCO1,4.7553
COc1cccc2cc(CN)c(=N)oc12,C(Cl)Cl,3.5798
COc1ccc(-c2sc3c(-c4ccc(OC)cc4)c4n(c3c2-c2ccc(OC)cc2)[B-](F)(F)[N+]2=Cc3c(-c5ccc(OC)cc5)c5sc(-c6ccc(OC)cc6)c(-c6ccc(OC)cc6)c5n3[B-](F)(F)[N+]2=C4)cc1,C(Cl)Cl,4.88
F[B-]1(F)n2c(c3cccc4cccc2c43)=Nc2ccc3ccccc3[n+]21,CC#N,4.5623
CCN(CC)/C(C)=N\c1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CO,4.13
Cc1oc(-c2ccccc2)nc1C(=O)O,O,4.1959
CCOC(=O)COc1ccc(/C=C/C2=C3c4ccccc4C(c4[nH]c(C)cc4C)=[N+]3[B-](F)(F)n3c(/C=C/c4ccc(OCC(=O)OCC)cc4)cc(C)c32)cc1,CCCCCC,5.04
CCN(CCCN(C)C)c1ccc2c(-c3ccc(F)c(Cl)c3)c3ccc(=[NH2+])cc-3oc2c1,O,4.2716
COc1cc2c(cc1/C=C(\CN)c1nc3ccccc3s1)c1ccccc1n2C,C1CCOC1,4.5113
CN(C)c1ccc(/C=C/c2cc[n+](CCCOCC(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,C(Cl)Cl,5.1303
CCN(CC)c1ccc2cc(/C=C/C(=C(CN)CN)c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(=O)oc2c1,CS(=O)C,4.8519
Cc1ccc(-c2ccc(/C=C/c3ccc([N+](=O)[O-])cc3)cn2)nc1,CC#N,4.5263
CCCCCCCCn1c(=O)c2ccc3c4c(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc5c(=O)n(CCCCCCCC)c(=O)c6cc(-c7ccc(-n8c9ccccc9c9ccccc98)cc7)c(c7ccc(c1=O)c2c37)c4c56,C(Cl)(Cl)Cl,4.6031
COC(=O)c1nc(-c2ccco2)oc1C,CC#N,4.2122
C=CB1C=Cc2ccc3ccccc3c2N1,C1CCCCC1,3.9888
CCC1=C(C)C2=Cc3cc4c(cc3B(O)N2C1=O)OCO4,CC#N,4.1139
CC(C)=[N+]1N=C2C=CC(Br)=CN2[B-]1(F)F,C(Cl)Cl,4.3893
CC1(C)CC(NCc2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1[O],C1CCCCC1,4.6
C1=Cc2ccccc2C(=Cc2ccc(-c3cc(-c4ccc(C=C5c6ccccc6C=Cc6ccccc65)cc4)c(-c4ccc(C=C5c6ccccc6C=Cc6ccccc65)cc4)cc3-c3ccc(C=C4c5ccccc5C=Cc5ccccc54)cc3)cc2)c2ccccc21,C1CCOC1,4.85
CN(C)c1ccc(/C=C/c2nc3ccccc3s2)cc1,CC#N,4.35
CC1(C)CC(/C=C/c2ccc(-n3cccn3)cc2)=CC(=C(CN)CN)C1,C1CCOC1,5.5647
CCOC(=O)COc1ccc(/C=C/C2=C3c4ccccc4C(c4ccc[nH]4)=[N+]3[B-](F)(F)n3ccc(C)c32)cc1,CO,4.63
C1=C(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)C1,C1CCOC1,4.32
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3ccc(F)cc3)nc2c1,CO,4.47
CCCNc1ccc([N+](=O)[O-])c2n[nH]nc12,CCO,4.3768
CCCC1(CCC)c2cc(-c3ccc(-c4ccc(OC)cc4)o3)ccc2-c2ccc(-c3ccc(-c4ccc(OC)cc4)o3)cc21,C1CCCCC1,4.959
CCOc1ccccc1-c1ccc(=O)n(-c2ccc(N(C)C)cc2)n1,CS(=O)C,4.426
COc1cc2c(cc1/C=C/C1=CC(=C(CN)CN)CC(C)(C)C1)c1ccccc1n2C,CCO,4.332
COc1ccc(-c2c3ccccc3c3n2[B-](F)(F)[N+]2=Cc4c5ccccc5c(-c5ccc(OC)cc5)n4[B-](F)(F)[N+]2=C3)cc1,CN(C)C=O,4.69
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,CCO,4.3643
CN(C)c1ccc(/C=C/C=N/N=C/c2ccc3ccc4cccc5ccc2c3c45)cc1,CC(=O)C,4.301
COC(=O)c1nc(-c2ccccc2)oc1C,CCOC(=O)C,4.2672
COC(=O)C[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(=O)N[C@@H](CC1=CCc2ccccc21)C(=O)OC)NC(=O)OC(C)(C)C,CO,4.0914
Brc1ccc(Nc2ccc3ccccc3n2)cc1,CC1=CC=CC=C1,4.0303
NCc1c2nc3ccccn3c2nc2c1nc1ccccn12,CC#N,4.6812
CCn1c2ccccc2c2cc(/C=C/C3=C(CN)C(=C(CN)CN)OC3(C)C)ccc21,C1CCOC1,4.3045
c1ccc2c(c1)Sc1ccccc1N2c1ccc2c(ccc3nc4ccc5cc(N6c7ccccc7Sc7ccccc76)ccc5c4nc32)c1,C1CCCCC1,4.3424
CCOC(=O)c1csc2[n+]1[B-](F)(F)OC(c1ccc(N(C)C)cc1)=N2,C(Cl)Cl,4.781
NCc1cccc(-c2pc3ccccc3s2)c1,CC#N,4.6415
CC(C)(C)OC(=O)NCCCC(=O)OCc1ccc2c3cccc4cccc(c5cccc1c52)c43,CCO,4.39
CC(C)[Si]1(C(C)C)c2ccccc2-c2ccc(N(C)C)cc21,CS(=O)C,4.356
CN(C)c1ccc(C(=O)Nc2ccccc2)cc1,CC#N,4.5786
CCCCC1=Cc2c3ccc4cccc5ccc(c6cc(-c7ccccc7)n(c26)P1(=O)c1ccccc1)c3c45,C1COCCO1,4.59
CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)cc5)cc4)c3)cc2)cc1,CO,4.4771
CNc1ncc2nc(CN)n(Cc3ccccc3)c2n1,C(Cl)Cl,3.8
CCCNc1ccc([N+](=O)[O-])c2n[se]nc12,CCO,4.2925
CCC1=C(C)C2=Cc3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CO,4.5441
CC1=[N+]2C(=C(NCc3ccccc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,4.4829
CC1=CC(c2ccc3cc(N(C)C)ccc3c2)=[O+][B-](F)(F)O1,CC1=CC=CC=C1,4.7076
CCCc1ccc2c(c1)cc1n2B2c3c4c-1cccc4cc1cccc(c31)-c1cc3cc(CCC)ccc3n12,C1CCOC1,4.1206
CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,C1CCCCC1,4.8808
CCCCCCn1c2ccccc2c2cc3c4cc5c6ccccc6n(CCCCCC)c5cc4c4cc5c(C)cc(=O)oc5cc4c3cc21,C(Cl)(Cl)Cl,4.6283
Cc1cc(C)c(C2=C3C=C(/C=C/C(=O)OCc4ccccc4)C=[N+]3[B-](F)(F)n3cc(/C=C/C(=O)OCc4ccccc4)cc32)c(C)c1,C(Cl)Cl,4.73
CCCCCCC(CCCCCC)n1c(=O)c2c3ccc4cccc5c6cccc7ccc(c2c1=O)c(c76)c3c45,CCCCCC,4.8976
Fc1ccc(Nc2ccc3ccccc3n2)cc1,CCOC(=O)C,4.0015
CC(NC(=O)OC(C)(C)C)C(=O)OCc1ccc2c3cccc4cccc(c5cccc1c52)c43,CCO,4.39
CCC1(CC)c2cc(/C=C/c3cc(CN)c(/C=C/c4ccc5c(c4)C(CC)(CC)c4cc(N6c7ccccc7Sc7ccccc76)ccc4-5)cc3CN)ccc2-c2ccc(N3c4ccccc4Sc4ccccc43)cc21,C(Cl)Cl,4.6721
CN(C)c1ccc(-c2cnc(-c3ccc(S(=O)(=O)NCCC(=O)ON4C(=O)C=CC4=O)cc3)o2)cc1,CO,4.4283
CCNc1cc2c(cc1C)C(/C=C1/N(CC)c3ccccc3C1(C)C)=C1CCCC(/C=C/C3=[N+](CC)c4ccc5ccccc5c4C3(C)C)=C1O2,C(Cl)Cl,4.1486
CN1C(=O)/C(=C/c2ccncc2)N=C1/C=C/c1ccncc1,CCOC(=O)C,4.2041
CC1CCC(O)(c2ccc(-c3cccs3)s2)CC1,CCO,4.32
CC1CC(C)CN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)C1,CCO,4.2133
CC1CC=C(c2ccc(-c3cccs3)s2)CC1,CCO,4.24
c1ccc(-c2ccc3c(c2)C(c2ccccc2)(c2ccccc2)c2cc(-c4ccccc4)ccc2N3)cc1,CO,4.4736
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,C1COCCO1,4.4555
CCCCCCN1C(=O)c2cccc3cc(/N=C\c4ccc5c(c4)c4ccccc4n5CC)cc(c23)C1=O,C(Cl)(Cl)Cl,4.4771
CCN(CC)c1ccc(/C=N/C2CCCCC2/N=C/c2ccc(N(CC)CC)cc2O)c(O)c1,C(Cl)Cl,4.0128
COc1cc2c(cc1C=C(CN)CN)c1ccccc1n2C,C(Cl)Cl,4.7156
CCOC(=O)c1sc(SC)c2c(=O)[nH]nnc12,CO,3.8261
O=CC1=Cc2c(-c3ccccc3)oc(-c3ccccc3)c2C=C(C=O)C1,C1COCCO1,4.3424
CCCCCCn1c2cc(/C=C/c3ccccc3)ccc2c2ccc(/C=C/c3ccccc3)cc21,C(Cl)(Cl)Cl,4.8432
COc1cccc2oc(-c3cc4c(OC)cccc4oc3=O)cc12,O,4.1673
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CC(=O)C,4.2732
CCCCN(CCCC)c1ccc2c(-c3ccccc3)c3ccc(=[NH2+])cc-3oc2c1,O,4.2716
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,C(Cl)Cl,4.67
CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,CC#N,4.6454
O=C(O)c1cc2c(cc3ccc4cccc5ccc2c3c45)[nH]1,CCOC(=O)C,4.721
COc1ccccc1-c1c(-c2ccccc2O)nc(-c2ccc(C(F)(F)F)cc2)n1-c1ccc(C)cc1,CO,4.6021
CC[N+]1=c2cc3c(cc2CCC1)=Cc1ccc(N(C)C)cc1C3(C)C,CCO,4.2103
CC(C)(C)Nc1cc2oc3cc(NC(C)(C)C)c(F)cc3c(=O)c2cc1F,CCO,4.6866
CCN(CC)c1ccc(OC)c(C=O)c1,CS(=O)C,3.3444
CCCCCCCCC(=O)c1ccc2c(c1)C(C)(C)c1cc(N(CC)CC)ccc1-2,CC#N,4.4203
CCCCOc1cc(/C=C/c2cc(OC)c(N3CCCC3)cc2OC)c(OCCCC)cc1/C=C/c1ccnc(-c2cc(C)ccn2)c1,CC1=CC=CC=C1,4.3768
COc1ccc(/C=C/C2=CC(/C=C/c3ccc(OC)cc3)=[O+][B-](OC(C)=O)(OC(C)=O)O2)cc1,C(Cl)(Cl)Cl,4.64
NCc1c2nc3ccccn3c2nc2c1nc1ccccn12,C(Cl)(Cl)Cl,4.5563
CCCCCCCCOc1ccc2c(c1)c(-c1ccccc1)nn2-c1ccccc1,C1CCOC1,4.4723
CC(=O)c1cc(=O)n(C)c2cc(-c3ccc(N(C)C)cc3)sc12,C(Cl)Cl,4.4346
c1ccc(-c2ccc3c(c2)C(c2ccccc2)(c2ccccc2)c2cc(-c4ccccc4)ccc2N3)cc1,C(Cl)Cl,4.4789
O=P1(c2ccccc2)C(c2cccs2)=Cc2ccccc21,C1CCOC1,4.0792
