SMILES,Solvent,AM
CN(C)c1ccc(/C=C/c2cc[n+](CCCOCC(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CS(=O)C,479
CN(C)c1ccc(/C=C/c2cc[n+](CCCOCC(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,C(Cl)Cl,489
CN(C)c1ccc(/C=C/c2cc[n+](CCCOCC(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,C(Cl)(Cl)Cl,489
CN(C)c1ccc(/C=C/c2cc[n+](CCCOCC(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,C1COCCO1,460
CN(C)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)c3)cc2)cc1,CO,498
CN(C)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)c3)cc2)cc1,CCO,498
CN(C)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)c3)cc2)cc1,CS(=O)C,491
CN(C)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)c3)cc2)cc1,C(Cl)Cl,500
CN(C)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)c3)cc2)cc1,C(Cl)(Cl)Cl,500
CN(C)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)c3)cc2)cc1,C1COCCO1,480
CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)cc5)cc4)c3)cc2)cc1,CO,509
CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)cc5)cc4)c3)cc2)cc1,CCO,508
CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)cc5)cc4)c3)cc2)cc1,CS(=O)C,486
CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)cc5)cc4)c3)cc2)cc1,C(Cl)Cl,516
CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)cc5)cc4)c3)cc2)cc1,C(Cl)(Cl)Cl,514
CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)cc5)cc4)c3)cc2)cc1,C1COCCO1,482
CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)cc5)cc4)c3)cc2)cc1,C1CCCCC1,484
CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)cc5)cc4)c3)cc2)cc1,CC1=CC=CC=C1,483
CCCCCCCCCCCCn1c(=O)c2ccc3c4ccc5c(=O)n(CCCCCCCCCCCC)c(=O)c6ccc(c7ccc(c1=O)c2c37)c4c56,CN(C)C=O,523
NCCCCCCCCCCCCn1c(=O)c2ccc3c4ccc5c(=O)n(CCCCCCCCCCCCN)c(=O)c6ccc(c7ccc(c1=O)c2c37)c4c56,CN(C)C=O,523
O=c1c2ccc3c4ccc5c(=O)n(-c6ccc(Cl)cc6)c(=O)c6ccc(c7ccc(c(=O)n1-c1ccc(Cl)cc1)c2c37)c4c56,CN(C)C=O,525
NCCCCCCCCCCCCn1c(=O)c2ccc3c4ccc5c(=O)[nH]c(=O)c6ccc(c7ccc(c1=O)c2c37)c4c56,CN(C)C=O,523
CCCCCCCCCCCCCCCCCCn1c(=O)c2ccc3c4ccc5c(=O)[nH]c(=O)c6ccc(c7ccc(c1=O)c2c37)c4c56,CN(C)C=O,523
O=c1[nH]c(=O)c2ccc3c4ccc5c(=O)n(-c6ccc(O)cc6)c(=O)c6ccc(c7ccc1c2c73)c4c65,CN(C)C=O,522
NCCCCCCCCCCCCn1c(=O)c2ccc3c4ccc5c(=O)n(-c6ccc(O)cc6)c(=O)c6ccc(c7ccc(c1=O)c2c37)c4c56,CN(C)C=O,525
Nc1ccc(-n2c(=O)c3ccc4c5ccc6c(=O)n(-c7ccc(O)cc7)c(=O)c7ccc(c8ccc(c2=O)c3c48)c5c67)cc1,CN(C)C=O,525
Cc1cc(=O)oc2cc(/[NH+]=C/C=C3/C=C(C(=O)O)NC(C(=O)O)C3)ccc12,O,520
O=C(O)C1=C/C(=C/C=[NH+]/c2ccc3c(C(F)(F)F)cc(=O)oc3c2)CC(C(=O)O)N1,O,519
F[B-]1(F)OC(CCc2ccccc2)=C2CCc3ccccc3C2=[O+]1,C(Cl)Cl,431
COc1ccc2c(c1)CCC1=C(CCc3ccc(Cl)cc3)O[B-](F)(F)[O+]=C12,C(Cl)Cl,445
COc1ccc2c(c1)CCC1=C(CCc3cc4ccccc4c4ccccc34)O[B-](F)(F)[O+]=C12,C(Cl)Cl,465
F[B-]1(F)OC(CCc2ccccc2)=CC(c2ccccc2)=[O+]1,C(Cl)Cl,401
COc1ccc(/C=C/C2=C3CCc4ccccc4C3=[O+][B-](F)(F)O2)cc1,C(Cl)Cl,467
COc1ccc2cc(/C=C/C3=C4CCc5ccccc5C4=[O+][B-](F)(F)O3)ccc2c1,C(Cl)Cl,479
F[B-]1(F)OC(/C=C/c2ccccc2)=CC(c2ccccc2)=[O+]1,C(Cl)Cl,398
COc1ccc(/C=C/C2=CC(c3ccccc3)=[O+][B-](F)(F)O2)cc1,C(Cl)Cl,444
COc1ccc2cc(/C=C/C3=CC(c4ccccc4)=[O+][B-](F)(F)O3)ccc2c1,C(Cl)Cl,456
O=C1/C(=C2\Sc3ccccc3C2=O)Sc2ccccc21,CN(C)C=O,543
O=C1/C(=C2\Sc3ccc(S(=O)(=O)Cl)cc3C2=O)Sc2ccc(S(=O)(=O)Cl)cc21,CS(=O)C,553
O=C1/C(=C2\Sc3ccc(S(=O)(=O)O)cc3C2=O)Sc2ccc(S(=O)(=O)O)cc21,CN(C)C=O,551
CC(C)(C)NS(=O)(=O)c1ccc2c(c1)C(=O)/C(=C1\Sc3ccc(S(=O)(=O)NC(C)(C)C)cc3C1=O)S2,CN(C)C=O,543
C=CCNS(=O)(=O)c1ccc2c(c1)C(=O)/C(=C1\Sc3ccc(S(=O)(=O)NCC=C)cc3C1=O)S2,CN(C)C=O,542
O=C1/C(=C2\Sc3ccc(S(=O)(=O)Nc4ccccc4)cc3C2=O)Sc2ccc(S(=O)(=O)Nc3ccccc3)cc21,CS(=O)C,546
O=C1/C(=C2\Sc3ccc(S(=O)(=O)Nc4ccccc4)cc3C2=O)Sc2ccc(S(=O)(=O)Nc3ccccc3)cc21,C1COCCO1,534
O=C1/C(=C2\Sc3ccc(S(=O)(=O)Nc4ccccc4)cc3C2=O)Sc2ccc(S(=O)(=O)Nc3ccccc3)cc21,CO,536
O=C1/C(=C2\Sc3ccc(S(=O)(=O)Nc4ccccc4)cc3C2=O)Sc2ccc(S(=O)(=O)Nc3ccccc3)cc21,CN(C)C=O,542
CCCCn1c(-c2ccc(-c3nnc(-c4ccccc4)o3)cc2)nc(-c2ccccc2)c1-c1ccccc1,C(Cl)Cl,339
CCCCn1c(-c2ccc(-c3nnc(-c4ccc5ccccc5c4)o3)cc2)nc(-c2ccccc2)c1-c1ccccc1,C(Cl)Cl,340
CCCCn1c(-c2ccc(-c3nnc(-c4cccs4)o3)cc2)nc(-c2ccccc2)c1-c1ccccc1,C(Cl)Cl,340
CCCCn1c(-c2ccc(-c3nnc(-c4ccccc4)o3)cc2)nc2c3ccccc3c3ccccc3c21,C(Cl)Cl,363
CCCCn1c(-c2ccc(-c3nnc(-c4ccc5ccccc5c4)o3)cc2)nc2c3ccccc3c3ccccc3c21,C(Cl)Cl,363
CCCCn1c(-c2ccc(-c3nnc(-c4ccc(-c5nc(-c6ccccc6)c(-c6ccccc6)n5CCCC)cc4)o3)cc2)nc(-c2ccccc2)c1-c1ccccc1,C(Cl)Cl,352
CCCCn1c(-c2ccc(-c3nnc(-c4ccc(-c5nc6c7ccccc7c7ccccc7c6n5CCCC)cc4)o3)cc2)nc2c3ccccc3c3ccccc3c21,C(Cl)Cl,366
COc1c2ccccc2c(OC)c2c1c1ccccc1n2C,C(Cl)Cl,409
COc1c2ccccc2c(OC)c2c1c1ccccc1n2C,CC#N,406
COc1c2ccccc2c(OC)c2c1c1ccccc1n2C,CO,405
COc1c2ccccc2c(OC)c2c1c1ccc(C)cc1n2C,C(Cl)Cl,405
COc1c2ccccc2c(OC)c2c1c1ccc(C)cc1n2C,CC#N,404
COc1c2ccccc2c(OC)c2c1c1ccc(C)cc1n2C,CO,401
COc1c2ccccc2c(OC)c2c1c1cc(C)ccc1n2C,C(Cl)Cl,414
COc1c2ccccc2c(OC)c2c1c1cc(C)ccc1n2C,CC#N,412
COc1c2ccccc2c(OC)c2c1c1cc(C)ccc1n2C,CO,410
COc1c2ccccc2c(OC)c2c1c1cccc(OC)c1n2C,C(Cl)Cl,412
COc1c2ccccc2c(OC)c2c1c1cccc(OC)c1n2C,CC#N,409
COc1c2ccccc2c(OC)c2c1c1cccc(OC)c1n2C,CO,407
COc1ccc2c3c(OC)c4ccccc4c(OC)c3n(C)c2c1,C(Cl)Cl,396
COc1ccc2c3c(OC)c4ccccc4c(OC)c3n(C)c2c1,CC#N,393
COc1ccc2c3c(OC)c4ccccc4c(OC)c3n(C)c2c1,CO,392
COc1ccc2c(c1)c1c(OC)c3ccccc3c(OC)c1n2C,C(Cl)Cl,425
COc1ccc2c(c1)c1c(OC)c3ccccc3c(OC)c1n2C,CC#N,422
COc1ccc2c(c1)c1c(OC)c3ccccc3c(OC)c1n2C,CO,421
COc1c2ccccc2c(OC)c2c1c1c(C)ccc(OC)c1n2C,C(Cl)Cl,418
COc1c2ccccc2c(OC)c2c1c1c(C)ccc(OC)c1n2C,CC#N,416
COc1c2ccccc2c(OC)c2c1c1c(C)ccc(OC)c1n2C,CO,414
COc1c2ccccc2c(OC)c2c1c1cc(Cl)ccc1n2C,C(Cl)Cl,417
COc1c2ccccc2c(OC)c2c1c1cc(Cl)ccc1n2C,CC#N,415
COc1c2ccccc2c(OC)c2c1c1cc(Cl)ccc1n2C,CO,414
COc1c2ccccc2c(OC)c2c1c1ccc(C(F)(F)F)cc1n2C,C(Cl)Cl,419
COc1c2ccccc2c(OC)c2c1c1ccc(C(F)(F)F)cc1n2C,CC#N,417
COc1c2ccccc2c(OC)c2c1c1ccc(C(F)(F)F)cc1n2C,CO,416
COc1c2ccccc2c(OC)c2c1c1ccc(F)cc1n2C,C(Cl)Cl,398
COc1c2ccccc2c(OC)c2c1c1ccc(F)cc1n2C,CC#N,398
COc1c2ccccc2c(OC)c2c1c1ccc(F)cc1n2C,CO,396
COc1c2ccccc2c(OC)c2c1c1c(F)cccc1n2C,C1CCCCC1,403
COc1c2ccccc2c(OC)c2c1c1c(F)cccc1n2C,C(Cl)Cl,406
COc1c2ccccc2c(OC)c2c1c1c(F)cccc1n2C,CC#N,405
COc1c2ccccc2c(OC)c2c1c1c(F)cccc1n2C,CO,404
COc1c2ccccc2c(OC)c2c1c1cc(F)ccc1n2C,C(Cl)Cl,419
COc1c2ccccc2c(OC)c2c1c1cc(F)ccc1n2C,CC#N,417
COc1c2ccccc2c(OC)c2c1c1cc(F)ccc1n2C,CO,416
COc1ccc2c(-c3nc(-c4ccccc4)no3)cc(=O)oc2c1,C(Cl)(Cl)Cl,345
COc1ccc2c(-c3nc(-c4cccc(Br)c4)no3)cc(=O)oc2c1,C(Cl)(Cl)Cl,360
COc1ccc2c(-c3nc(-c4ccccc4F)no3)cc(=O)oc2c1,C(Cl)(Cl)Cl,339
COc1ccc2c(-c3nc(-c4ccccc4Cl)no3)cc(=O)oc2c1,C(Cl)(Cl)Cl,355
CCOc1ccc2c(-c3nc(-c4ccccc4)no3)cc(=O)oc2c1,C(Cl)(Cl)Cl,392
CCOc1ccc2c(-c3nc(-c4cccc(Br)c4)no3)cc(=O)oc2c1,C(Cl)(Cl)Cl,403
CCOc1ccc2c(-c3nc(-c4ccccc4F)no3)cc(=O)oc2c1,C(Cl)(Cl)Cl,393
CCOc1ccc2c(-c3nc(-c4ccccc4Cl)no3)cc(=O)oc2c1,C(Cl)(Cl)Cl,394
COc1ccc2c(-c3nc(-c4ccccc4)no3)cc(=O)oc2c1,CCO,344
COc1ccc2c(-c3nc(-c4ccccc4F)no3)cc(=O)oc2c1,CCO,333
COc1ccc2c(-c3nc(-c4ccccc4Cl)no3)cc(=O)oc2c1,CCO,354
COc1ccc2c(-c3nc(-c4cccc(C)c4)no3)cc(=O)oc2c1,CCO,401
CCOc1ccc2c(-c3nc(-c4ccccc4)no3)cc(=O)oc2c1,CCO,388
CCOc1ccc2c(-c3nc(-c4cccc(Br)c4)no3)cc(=O)oc2c1,CCO,388
CCOc1ccc2c(-c3nc(-c4ccccc4F)no3)cc(=O)oc2c1,CCO,345
CCOc1ccc2c(-c3nc(-c4ccccc4Cl)no3)cc(=O)oc2c1,CCO,393
CCOc1ccc2c(-c3nc(-c4cccc(C)c4)no3)cc(=O)oc2c1,CCO,345
[O-][n+]1c(/C=C/c2ccccc2)nc(N2CCOCC2)c2c1CCCC2,C(Cl)Cl,400
Cc1cccc(C)c1/C=C/c1nc(N2CCOCC2)c2c([n+]1[O-])CCCC2,C(Cl)Cl,384
CN(C)c1ccc(/C=C/c2nc(N3CCOCC3)c3c([n+]2[O-])CCCC3)cc1,C(Cl)Cl,420
COc1ccc(/C=C/c2nc(N3CCOCC3)c3c([n+]2[O-])CCCC3)cc1,C(Cl)Cl,391
CCOc1ccc(/C=C/c2nc(N3CCOCC3)c3c([n+]2[O-])CCCC3)cc1,C(Cl)Cl,384
COc1cc(/C=C/c2nc(N3CCOCC3)c3c([n+]2[O-])CCCC3)cc(OC)c1OC,C(Cl)Cl,390
O=Cc1ccc(/C=C/c2nc(N3CCOCC3)c3c([n+]2[O-])CCCC3)cc1,C(Cl)Cl,418
[O-][n+]1c(/C=C/c2ccc(/C=C/c3ccccc3)cc2)nc(N2CCOCC2)c2c1CCCC2,C(Cl)Cl,406
CCCCNc1nc(/C=C/c2ccccc2)[n+]([O-])c2c1CCCC2,C(Cl)Cl,415
COc1ccc(Nc2nc(/C=C/c3ccccc3)[n+]([O-])c3c2CCCC3)cc1,C(Cl)Cl,420
[O-][n+]1c(/C=C/c2ccc3ccccc3c2)nc(N2CCOCC2)c2c1CCCC2,C(Cl)Cl,400
[O-][n+]1c(/C=C/c2cc3cccc4c5cccc6cccc(c(c2)c34)c65)nc(N2CCOCC2)c2c1CCCC2,C(Cl)Cl,470
[O-][n+]1c(/C=C/c2cccs2)nc(N2CCOCC2)c2c1CCCC2,C(Cl)Cl,400
[O-][n+]1c(-c2ccccc2)cc(N2CCOCC2)nc1/C=C/c1ccccc1,C(Cl)Cl,445
[O-][n+]1c(-c2ccc(Br)cc2)cc(N2CCOCC2)nc1/C=C/c1ccccc1,C(Cl)Cl,445
CCN(CC)c1ccc2cc(CN)c(=N)oc2c1,C(Cl)Cl,428
COc1ccc2cc(CN)c(=N)oc2c1,C(Cl)Cl,358
COc1cccc2cc(CN)c(=N)oc12,C(Cl)Cl,364
COc1ccc2oc(=N)c(CN)cc2c1,C(Cl)Cl,388
CCOC(=O)/N=c1/oc2cc(N(CC)CC)ccc2cc1CN,C(Cl)Cl,440
CCOC(=O)/N=c1/oc2ccc(OC)cc2cc1CN,C(Cl)Cl,388
CCOC(=O)/N=c1/oc2cc(OC)cc(OC)c2cc1CN,C(Cl)Cl,376
CCN(CC)c1ccc2cc(CN)c(=O)oc2c1,C(Cl)Cl,428
CCN(CC)c1ccc2ccc(=O)oc2c1,C(Cl)Cl,376
c1cc2ccc3cccc4ccc(c1)c2c34,C1CCCCC1,334
c1cc2ccc3cccc4ccc(c1)c2c34,C(Cl)(Cl)Cl,337
NCc1ccc2ccc3cccc4ccc1c2c34,CO,340
NCc1ccc2ccc3cccc4ccc1c2c34,CC#N,341
CC1(C)CC(NCc2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,CO,374
CC1(C)CC(NCc2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,CC#N,374
CC1(C)CC(NCc2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,C(Cl)(Cl)Cl,389
CC1(C)CC(NCc2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1[O],C1CCCCC1,342
CC1(C)CC(NCc2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1[O],CO,340
CC1(C)CC(NCc2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1[O],CC#N,341
CC1(C)CC(NCc2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1[O],C(Cl)(Cl)Cl,344
CC1(C)CC(/N=C/c2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,C1CCCCC1,360
CC1(C)CC(/N=C/c2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,CO,359
CC1(C)CC(/N=C/c2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,CC#N,358
CC1(C)CC(/N=C/c2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,C(Cl)(Cl)Cl,361
CC1(C)CC(/N=C/c2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1[O],C1CCCCC1,360
CC1(C)CC(/N=C/c2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1[O],CO,359
CC1(C)CC(/N=C/c2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1[O],CC#N,359
CC1(C)CC(/N=C/c2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1[O],C(Cl)(Cl)Cl,362
C(=C/c1nc2ccccc2[nH]1)\c1ccc(/C=C/c2nc3ccccc3[nH]2)cc1,C1CCOC1,389
C(=C/c1nc2ccccc2[nH]1)\c1ccc(/C=C/c2nc3ccccc3[nH]2)cc1,CC(=O)C,395
C(=C/c1nc2ccccc2[nH]1)\c1ccc(/C=C/c2nc3ccccc3[nH]2)cc1,CN(C)C=O,390
C(=C/c1nc2ccccc2[nH]1)\c1ccc(/C=C/c2nc3ccccc3[nH]2)cc1,CS(=O)C,392
C(=C/c1nc2ccccc2[nH]1)\c1ccc(/C=C/c2nc3ccccc3[nH]2)cc1,CO,384
C(=C/c1nc2ccccc2[nH]1)\c1ccc(/C=C/c2nc3ccccc3[nH]2)cc1,CC#N,382
Cn1c(/C=C/c2ccc(/C=C/c3nc4ccccc4[nH]3)cc2)[n+](C)c2ccccc21,C1CCOC1,363
Cn1c(/C=C/c2ccc(/C=C/c3nc4ccccc4[nH]3)cc2)[n+](C)c2ccccc21,CC(=O)C,386
Cn1c(/C=C/c2ccc(/C=C/c3nc4ccccc4[nH]3)cc2)[n+](C)c2ccccc21,CN(C)C=O,389
Cn1c(/C=C/c2ccc(/C=C/c3nc4ccccc4[nH]3)cc2)[n+](C)c2ccccc21,CS(=O)C,392
Cn1c(/C=C/c2ccc(/C=C/c3nc4ccccc4[nH]3)cc2)[n+](C)c2ccccc21,CO,391
Cn1c(/C=C/c2ccc(/C=C/c3nc4ccccc4[nH]3)cc2)[n+](C)c2ccccc21,CC#N,377
Cn1c(/C=C/c2ccc(/C=C/c3nc4ccccc4[nH]3)cc2)[n+](C)c2ccccc21,O,376
c1ccc2c(c1)CCc1c-2cnc2c1-c1ccccc1CC2,CC1=CC=CC=C1,323
c1ccc2c(c1)CCc1c-2cnc2c1-c1ccccc1CC2,C(Cl)Cl,322
c1ccc2c(c1)CCc1c-2cnc2c1-c1ccccc1CC2,C1CCOC1,323
c1ccc2c(c1)CCc1c-2cnc2c1-c1ccccc1CC2,CCOC(=O)C,315
c1ccc2c(c1)CCc1c-2cnc2c1-c1ccccc1CC2,CS(=O)C,325
c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CCCCCC,309
c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CC1=CC=CC=C1,312
c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,C(Cl)Cl,318
c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,C1CCOC1,314
c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CCOC(=O)C,314
c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CO,318
c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CC#N,308
COc1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CCCCCC,322
COc1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CC1=CC=CC=C1,320
COc1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,C(Cl)Cl,322
COc1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,C1CCOC1,322
COc1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CO,318
COc1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CC#N,321
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CCCCCC,346
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CC1=CC=CC=C1,351
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,C(Cl)Cl,347
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,C1CCOC1,348
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CCOC(=O)C,338
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CO,342
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CS(=O)C,350
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CCCCCC,355
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CC1=CC=CC=C1,359
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,C(Cl)Cl,357
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,C1CCOC1,357
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CCOC(=O)C,346
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CO,352
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CS(=O)C,361
O=[N+]([O-])c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,C(Cl)Cl,353
O=[N+]([O-])c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CC#N,345
COc1ccc(-c2nc3c(c4c2-c2ccc(CN)cc2CC4)-c2ccc(CN)cc2CC3)cc1,CCCCCC,336
COc1ccc(-c2nc3c(c4c2-c2ccc(CN)cc2CC4)-c2ccc(CN)cc2CC3)cc1,CC1=CC=CC=C1,334
COc1ccc(-c2nc3c(c4c2-c2ccc(CN)cc2CC4)-c2ccc(CN)cc2CC3)cc1,C(Cl)Cl,333
COc1ccc(-c2nc3c(c4c2-c2ccc(CN)cc2CC4)-c2ccc(CN)cc2CC3)cc1,C1CCOC1,332
COc1ccc(-c2nc3c(c4c2-c2ccc(CN)cc2CC4)-c2ccc(CN)cc2CC3)cc1,CCOC(=O)C,324
COc1ccc(-c2nc3c(c4c2-c2ccc(CN)cc2CC4)-c2ccc(CN)cc2CC3)cc1,CO,326
COc1ccc(-c2nc3c(c4c2-c2ccc(CN)cc2CC4)-c2ccc(CN)cc2CC3)cc1,CS(=O)C,331
