SMILES,Solvent,AM,EM,QY,AC,ST,LGAC,Et30,SP,SdP,SA,SB
CCCCCC(=O)N1/C(=C/C2=C([O-])/C(=C/C3=[N+](C(=O)CCCCC)c4ccccc4C3(C)C)C2=C2C(=O)NC(=S)NC2=O)C(C)(C)c2ccccc21,CO,630,654,,130000,24,5.113943352,55.4,0.608,0.904,0.605,0.545
CCN1C(=O)/C(=C/C(=C/c2sc(=S)n(CC)c2[O-])c2c3ccc(=[N+](CC)CC)cc-3oc3cc(N(CC)CC)ccc23)SC1=S,CC#N,592,,,170000,,5.230448921,45.6,0.645,0.974,0.044,0.286
CC1(C)C(/C=C/C2=C(Cl)/C(=C\C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,O,784,805,,104070,21,5.017325555,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc(C=Cc2cc[n+](CCCCCCCCCC[n+]3ccc(C=Cc4ccc(N(C)C)cc4)c4ccccc43)c3ccccc23)cc1,CN(C)C=O,547,699,,74300,152,4.870988814,43.2,0.759,0.977,0.031,0.613
C(=Cc1cc[n+](CCC[n+]2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccccc32)c2ccccc12)c1ccc(N(c2ccccc2)c2ccccc2)cc1,CN(C)C=O,522,774,,36100,252,4.557507202,43.2,0.759,0.977,0.031,0.613
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2ccccc2C)C(C)(C)c2ccccc21,C(Cl)Cl,765,794,0.38,332000,29,5.521138084,40.7,0.761,0.769,0.04,0.178
C[n+]1cc(-c2sc(C(=O)O)c3c2OCCO3)cc2ccccc21,O,486,576,,,90,,63.1,0.681,0.997,1.062,0.025
Cc1ccc(CN2/C(=C\C3=C(O)/C(=C/C4=[N+](Cc5ccc(C)cc5)c5ccc(S(=O)(=O)[O-])cc5C4(C)C)C3=O)C(C)(C)c3cc(S(=O)(=O)O)ccc32)cc1,O,631,646,0.011,211000,15,5.324282455,63.1,0.681,0.997,1.062,0.025
CN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2Nc2ccc3c(c2)OCCOCCOCCOCCO3)C(C)(C)c2ccccc21,CC#N,776,799,0.0158,67608,23,4.829998089,45.6,0.645,0.974,0.044,0.286
C[n+]1c(/C=C2/C=C(/C=C/c3cn(Cc4ccccc4)c4ccccc34)CC(C)(C)C2)sc2ccccc21,O,498,691,0.0131,44100,194,4.644438589,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCCS(=O)(=O)[O-])c4ccc(C(=O)O)cc4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)[O-])c2ccc(C(=O)O)cc21,O,787,808,0.04,200000,21,5.301029996,63.1,0.681,0.997,1.062,0.025
CC1=CC(=Cc2sc3ccccc3[n+]2C)C=C(C)N1C,CN(C)C=O,440,,,,,,43.2,0.759,0.977,0.031,0.613
C[N+]1=C(/C=C/C2=C3Oc4cc(O)ccc4C=C3CCC2)C(C)(C)c2ccccc21,O,680,705,0.37,88000,25,4.944482672,63.1,0.681,0.997,1.062,0.025
CCCCN1/C(=C\C=C\C=C\C2=[N+](CCCC)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CC(=O)C,644,663,,,19,,42.2,0.651,0.907,0,0.475
CCCCN1/C(=C\C=C\C=C\C2=[N+](CCCC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,CS(=O)C,689,709,0.291,,20,,45.1,0.83,1,0.072,0.647
C[n+]1c(/C=C2/C=C(C=Cc3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccc3ccccc3c21,C(Cl)(Cl)Cl,599,715,0.0251,41300,116,4.615950052,39.1,0.783,0.614,0.047,0.071
CN1C=C/C(=C\C2=Nc3cccc4cccc2c34)c2ccccc21,CO,589,,,70900,,4.850646235,55.4,0.608,0.904,0.605,0.545
CCN(CC)c1ccc2c3c(c(=O)oc2c1)C=C1C2=[N+](CCC1O3)c1ccc(C(=O)O)cc1C2(C)C,C(Cl)Cl,628,661,0.59,73000,33,4.86332286,40.7,0.761,0.769,0.04,0.178
CC1(C)C(/C=C/C=C2/N(CCCCCC(=O)O)c3ccccc3C2(C)C)=[N+](CCCCCC(=O)O)c2ccccc21,O,545,560,0.132,,16,,63.1,0.681,0.997,1.062,0.025
ClC1=C(/C=C/c2sc3ccccc3[n+]2Cc2ccccc2)CCC/C1=C\C=C1/Sc2ccccc2N1Cc1ccccc1,C(Cl)(Cl)Cl,815,833,,225100,18,5.352375495,39.1,0.783,0.614,0.047,0.071
CCN1C(=O)C(=C/C=C\C=C/C=C2/N(C)c3ccccc3C2(C)C)C(=O)N(CC)C1=S,CCCCCC,652,720,,95700,68,4.980911938,31,0.616,0,0,0.056
CCN1C(=O)C(=C/C=C\C=CC2=C3N(CCC2)c2ccccc2C3(C)C)C(=O)N(CC)C1=S,CN(C)C=O,727,746,,,19,,43.2,0.759,0.977,0.031,0.613
CCN1C(=O)C(=C/C=C\C=C2\N(C)c3ccccc3C2(C)C)C(=O)N(CC)C1=S,CN(C)C=O,614,632,,205300,18,5.312388949,43.2,0.759,0.977,0.031,0.613
CC(/C=C1\Sc2cc(N(C)C)ccc2N1C)=C\c1sc2cc(N(C)C)ccc2[n+]1C,CO,584,,,,,,55.4,0.608,0.904,0.605,0.545
CCCCN1/C(=C\C=C\C=C\C2=[N+](CCCC)c3ccc4cc(Br)ccc4c3C2(C)C)C(C)(C)c2c1ccc1cc(Br)ccc21,CO,683,704,,,21,,55.4,0.608,0.904,0.605,0.545
CC1(C)C(/C=C/C2=C(c3ccc(C(=O)O)cc3)/C(=C/C=C3/N(CCCCS(=O)(=O)[O-])c4ccccc4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)[O-])c2ccccc21,CO,765,780,,,15,,55.4,0.608,0.904,0.605,0.545
CN1/C(=C\C=C2/CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,CO,774,791,0.066,191200,17,5.281487888,55.4,0.608,0.904,0.605,0.545
CCN1/C(=C\C2=C(N)/C(=C/C3=[N+](CC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,CS(=O)C,647,,,208929,,5.319998726,45.1,0.83,1,0.072,0.647
CC1(C)C(/C=C/C=C/C=C2/N(CCCCN3C(=O)c4ccccc4C3=O)c3ccccc3C2(C)C)=[N+](CCCCCC(=O)O)c2ccccc21,O,644,656,,,12,,63.1,0.681,0.997,1.062,0.025
CCN1C(=O)C(C#N)=C(C)/C(=C/c2c[nH]c3ccccc23)C1=O,C(Cl)(Cl)Cl,467,,,,,,39.1,0.783,0.614,0.047,0.071
CCN1C(=O)C(=C/C=c2\c3cccc4cccc(c43)n2Cc2ccccc2)C(=O)N(CC)C1=S,CN(C)C=O,613,,,84100,,4.924795996,43.2,0.759,0.977,0.031,0.613
CCN1C(=O)C(=C/C=C\C=c2/c3cccc4cccc(c43)n2Cc2ccccc2)C(=O)N(CC)C1=S,CCCCCC,660,,,52500,,4.720159303,31,0.616,0,0,0.056
C#CCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCC#C)c4ccc(-c5ccc(OC)cc5)cc4C3(C)C)=C2Cl)C(C)(C)c2cc(-c3ccc(OC)cc3)ccc21,C(Cl)Cl,829,848,,,19,,40.7,0.761,0.769,0.04,0.178
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc5ccccc5c4C3(C)C)=C2Sc2ccccc2)C(C)(C)c2c1ccc1ccccc21,CC#N,827,,,,,,45.6,0.645,0.974,0.044,0.286
CC(O)C[n+]1c(/C=C2\C=CN(CCCBr)c3ccccc32)sc2ccccc21,CO,519,,,49000,,4.69019608,55.4,0.608,0.904,0.605,0.545
CCCCCC[N+]1=C(/C=C/C=C2/N(C)c3ccccc3C2(C)C)C(C)(C)c2cc(C(=O)O)ccc21,CC#N,550,570,,141012,20,5.149256072,45.6,0.645,0.974,0.044,0.286
Cc1ccc(/C(c2c3ccccc3c3n(C)c(-c4ccco4)nn23)=c2\c3ccccc3c3n2nc(-c2ccco2)[n+]3C)cc1,CC#N,584,,,128824,,5.10999678,45.6,0.645,0.974,0.044,0.286
CCN1C(=O)C(=C/C=C/[c-]2c(=O)n(CC)c(=S)n(CC)c2=O)C(=O)N(CC)C1=S,CCO,540,,,197600,,5.29578694,51.9,0.633,0.783,0.4,0.658
CCOc1cccc(OCC)c1C1=C(/C=C/C2=[N+](CC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CC)c2ccccc2C1(C)C,CC#N,759,790,0.23,257000,31,5.409933123,45.6,0.645,0.974,0.044,0.286
CC1(C)C2=C(C=C(C#N)C#N)CCCN2c2ccccc21,CC1=CC=CC=C1,472,499,,,27,,33.9,0.782,0.284,0,0.128
CN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2NCc2ccccc2)C(C)(C)c2ccccc21,CO,637,737,,120000,100,5.079181246,55.4,0.608,0.904,0.605,0.545
CN1/C(=C/C=C2\CCCCC(C3=[N+](C)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,C(Cl)Cl,787,,,317000,,5.501059262,40.7,0.761,0.769,0.04,0.178
CCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCC)c4ccccc4C3(C)C)=C2Oc2cc(OC)c(OC)c(OC)c2)C(C)(C)c2ccccc21,CO,770,,,263000,,5.419955748,55.4,0.608,0.904,0.605,0.545
CCN1C(=O)C(=C/C=C\C=C\C=C2N(c3ccccc3)c3ccccc3N2c2ccccc2)C(=O)N(CC)C1=S,CN(C)C=O,626,,,144200,,5.15896526,43.2,0.759,0.977,0.031,0.613
CCCCN1/C(=C/C=C/C=C/C=C/C2=[N+](CCCC)c3ccc(O)cc3C2(C)C)C(C)(C)c2cc(C(=O)O)ccc21,CN(C)C=O,769,792,0.196,80000,23,4.903089987,43.2,0.759,0.977,0.031,0.613
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc(C(=O)NCCCCN)cc3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21,O,750,775,0.13,273000,25,5.436162647,63.1,0.681,0.997,1.062,0.025
CN1/C(=C/C=C/C=C/C=C/C2=[N+](CCC[N+](C)(C)C)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc3oc(-c4ccc([N+](C)(C)C)cc4)c(O)c(=O)c3cc21,CO,749,780,,165800,31,5.219584526,55.4,0.608,0.904,0.605,0.545
CC1(C)C(/C=C/C2=C(Cl)/C(=C\C=C3/N(CCCCCC(=O)O)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC2)=[N+](CCCCCC(=O)O)c2ccc(S(=O)(=O)[O-])cc21,CO,825,,,,,,55.4,0.608,0.904,0.605,0.545
CN1/C(=C\C=C\C=C\C=C\C2=[N+](CCCCCC(=O)[O-])c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CS(=O)C,753,786,0.55,143300,33,5.15624619,45.1,0.83,1,0.072,0.647
CCN1/C(=C/c2cc(NC(C)=O)c3ccccc3[n+]2CC)Sc2ccccc21,CO,480,,,48218,,4.683209193,55.4,0.608,0.904,0.605,0.545
C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(Nc5ccc6c(c5)Cc5ccccc5-6)c4F)C=C3CCC2)C(C)(C)c2ccccc21,C(Cl)(Cl)Cl,642,,,33700,,4.527629901,39.1,0.783,0.614,0.047,0.071
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2ccccc2OC)C(C)(C)c2ccccc21,CC#N,759,788,0.27,294000,29,5.46834733,45.6,0.645,0.974,0.044,0.286
COC(=O)CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC(=O)O)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,CCO,785,803,0.186,244000,18,5.387389826,51.9,0.633,0.783,0.4,0.658
CC[n+]1c(/C=C2/C=C(/C=C/c3cn(Cc4ccccc4)c4ccccc34)CC(C)(C)C2)sc2ccccc21,CCO,561,702,0.0608,62500,141,4.795880017,51.9,0.633,0.783,0.4,0.658
CCCCCCCCCCCCN1C(=O)C(C#N)=C(C)/C(=C/c2c[nH]c3ccccc23)C1=O,CC(=O)C,469,,,33800,,4.5289167,42.2,0.651,0.907,0,0.475
CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccccc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccccc21,CO,786,814,0.1097,250000,28,5.397940009,55.4,0.608,0.904,0.605,0.545
N#CC(C#N)=CC1=C(Cl)/C(=C/C=C2\Sc3ccccc3N2CCCCCC(=O)O)CCC1,CO,685,,,73000,,4.86332286,55.4,0.608,0.904,0.605,0.545
C[N+]1=C(/C=C/C=C/C=C2/N(CCCCCC(=O)[O-])c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,CS(=O)C,658,677,,204000,19,5.309630167,45.1,0.83,1,0.072,0.647
COC(=O)N(C)/N=N/c1ccc(COc2ccc3c(c2)OC2=C(/C=C/C4=[N+](C)c5ccc(I)cc5C4(C)C)CCCC2=C3)cc1,O,665,,,14000,,4.146128036,63.1,0.681,0.997,1.062,0.025
CN1/C(=C\C=C\C=C\C2=[N+](C)c3ccc(O)cc3C2(C)C)C(C)(C)c2cc(C(=O)O)ccc21,O,655,682,0.024,,27,,63.1,0.681,0.997,1.062,0.025
BrC(=C\C=C1\Sc2ccccc2N1Cc1ccccc1)/C=C/c1sc2ccccc2[n+]1Cc1ccccc1,CO,607,662,0.054,25555,55,4.407475885,55.4,0.608,0.904,0.605,0.545
CC1(C)C2=C(C=C(C#N)C#N)CCCN2c2ccccc21,CCO,474,502,0.002,,28,,51.9,0.633,0.783,0.4,0.658
CN1/C(=C/C=C/C=C(Br)/C=C/C2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CO,736,765,,213000,29,5.328379603,55.4,0.608,0.904,0.605,0.545
CN1/C(=C\C=C2/CCCC(/C=C/c3sc4ccccc4[n+]3C)=C2OC2(C)Sc3ccccc3N2C)Sc2ccccc21,CO,807,833,0.069,173100,26,5.238297068,55.4,0.608,0.904,0.605,0.545
C[n+]1ccc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c2ccccc21,C1CCOC1,540,756,,,216,,37.4,0.714,0.634,0,0.591
CC1(C)C(/C=C2\C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)=C2O)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CS(=O)C,656,672,0.114,267000,16,5.426511261,45.1,0.83,1,0.072,0.647
C[n+]1c(-c2ccccc2)csc1C=C1C=CN(CCC[n+]2ccccc2)c2ccccc21,O,512,,,68200,,4.833784375,63.1,0.681,0.997,1.062,0.025
CCN1CCN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)CC1,CCO,612,720,0.01,34400,108,4.536558443,51.9,0.633,0.783,0.4,0.658
CN1/C(=C(C=O)\C=C\c2sc3ccccc3[n+]2C)C(C)(C)c2ccccc21,CO,487,,,32200,,4.507855872,55.4,0.608,0.904,0.605,0.545
CC1(C)C(/C=C/C=C/C=C2/N(CCC(=O)NCc3ccc(COc4nc(N)nc5[nH]cnc45)cc3)c3ccccc3C2(C)C)=[N+](CCC(=O)O)c2ccccc21,CCO,645,669,0.28,276000,24,5.440909082,51.9,0.633,0.783,0.4,0.658
CCn1c(=O)/c(=C2\Sc3ccccc3N2C)s/c1=C\c1sc2ccccc2[n+]1C,CCO,503,559,,80000,56,4.903089987,51.9,0.633,0.783,0.4,0.658
C#CCN1CCN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)CC1,C(Cl)(Cl)Cl,629,731,0.02,43650,102,4.639984248,39.1,0.783,0.614,0.047,0.071
CN1C(=CC=Cc2ccc3ccccc3[n+]2C)C=Cc2ccccc21,CCO,605,,,178500,,5.25163822,51.9,0.633,0.783,0.4,0.658
CN1/C(=C(C=O)\C=C\c2ccc3ccccc3[n+]2C)C(C)(C)c2ccccc21,O,483,,,25900,,4.413299764,63.1,0.681,0.997,1.062,0.025
CC(C)(C)C1CC(/C=C/c2sc3ccccc3[n+]2Cc2ccccc2)=C(N2CCN(c3ccccc3)CC2)/C(=C/C=C2\Sc3ccccc3N2Cc2ccccc2)C1,CC#N,706,807,0.104,81300,101,4.910090546,45.6,0.645,0.974,0.044,0.286
CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CN(C)C=O,807,824,,230000,17,5.361727836,43.2,0.759,0.977,0.031,0.613
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2c(Oc3ccccc3)cccc2Oc2ccccc2)C(C)(C)c2ccccc21,O,766,798,0.18,251000,32,5.399673721,63.1,0.681,0.997,1.062,0.025
CN1C(=CC=Cc2oc3ccccc3[n+]2C)C(C)(C)c2cc3c(cc21)C(C)(C)C(=CC=Cc1oc2ccccc2[n+]1C)N3C,CO,596,629,0.126,154000,33,5.187520721,55.4,0.608,0.904,0.605,0.545
C(/C=C\C=c1/c2cccc3cccc(c32)n1Cc1ccccc1)=C/C=C/C1=[N+](Cc2ccccc2)c2cccc3cccc1c23,CN(C)C=O,989,,,292100,,5.465531557,43.2,0.759,0.977,0.031,0.613
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2c3ccccc3c(OC)c3ccccc23)C(C)(C)c2ccccc21,O,767,796,0.14,305000,29,5.484299839,63.1,0.681,0.997,1.062,0.025
CCN1/C(=C\C=C\c2sc3ccccc3[n+]2CC)Sc2ccccc21,CO,559,,,174000,,5.240549248,55.4,0.608,0.904,0.605,0.545
CN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](C)c4ccc5ccccc5c4C3(C)C)=C2Cl)C(C)(C)c2c1ccc1ccccc21,CCO,818,869,0.18,210000,51,5.322219295,51.9,0.633,0.783,0.4,0.658
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2c(C)cccc2C)C(C)(C)c2ccccc21,C(Cl)Cl,767,796,0.33,345000,29,5.537819095,40.7,0.761,0.769,0.04,0.178
CC1(C)C(/C=C/C=C2/N(CCO)c3ccccc3C2(C)C)=[N+](CCO)c2ccccc21,CCO,551,568,0.05,,17,,51.9,0.633,0.783,0.4,0.658
CN1/C(=C\C=C\c2sc3ccc4ccccc4c3[n+]2C)C(C)(C)c2ccccc21,CO,559,,,108200,,5.034227261,55.4,0.608,0.904,0.605,0.545
CC(=O)N1CCN(C2=C(/C=C/c3sc4ccccc4[n+]3Cc3ccccc3)CC(C(C)(C)C)C/C2=C\C=C2/Sc3ccccc3N2Cc2ccccc2)CC1,CC#N,722,808,,,86,,45.6,0.645,0.974,0.044,0.286
CN1/C(=C\C=C(Br)\C=C\c2sc3ccccc3[n+]2C)Sc2ccccc21,CO,626,649,0.42,12150,23,4.084576278,55.4,0.608,0.904,0.605,0.545
CN1/C(=C/C=C/C=C/C=C/C2=[N+](C)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc3oc(-c4ccc([N+](C)(C)C)cc4)c(O)c(=O)c3cc21,CO,749,782,,175900,33,5.245265839,55.4,0.608,0.904,0.605,0.545
CC1(C)C(=CC2C([O-])C(C=C3N(CCO)c4ccccc4C3(C)C)C2[O-])N(CCO)c2ccccc21,C(Cl)(Cl)Cl,636,654,,,18,,39.1,0.783,0.614,0.047,0.071
CN1C=C/C(=C\c2cc(-c3ccccc3)n3c4ccccc4[n+](C)c3c2C#N)c2ccccc21,CO,586,,,92800,,4.967547976,55.4,0.608,0.904,0.605,0.545
CCN1C(=O)C(=C/C=C\C=C2\N(C)c3ccccc3C2(C)C)C(=O)N(CC)C1=S,CC1=CC=CC=C1,611,636,0.15,169500,25,5.229169703,33.9,0.782,0.284,0,0.128
CC/C(c1c2ccccc2c2n(C)c(-c3ccco3)nn12)=c1\c2ccccc2c2n1nc(-c1ccco1)[n+]2C,CC#N,571,,,79432,,4.899995498,45.6,0.645,0.974,0.044,0.286
C[n+]1c(/C=C2/C=C(/C=C/c3cn(Cc4ccccc4)c4ccccc34)CC(C)(C)C2)sc2ccccc21,CCO,560,703,0.0604,73600,143,4.866877814,51.9,0.633,0.783,0.4,0.658
CCCCN1/C(=C\C=C\C=C\C2=[N+](CCCC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,C1CCOC1,684,710,,,26,,37.4,0.714,0.634,0,0.591
CCCCN1/C(=C\C=C\C=C\C2=[N+](CCCC)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,CS(=O)C,657,684,0.58,265000,27,5.423245874,45.1,0.83,1,0.072,0.647
CC1(C)C2=C(/C=C3\CCC[N+]4=C3C(C)(C)c3ccccc34)CCCN2c2ccccc21,CN(C)C=O,588,621,,,33,,43.2,0.759,0.977,0.031,0.613
Oc1ccc2cc3c(cc2c1)Oc1c2c4c(cc1=C3c1ccccc1)CCC[N+]=4CCC2,O,516,586,0.021,18300,70,4.26245109,63.1,0.681,0.997,1.062,0.025
CN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2NCCS(=O)(=O)O)C(C)(C)c2ccccc21,C(Cl)Cl,648,744,,,96,,40.7,0.761,0.769,0.04,0.178
CCCCNC1=C(/C=C/C2=[N+](Cc3ccc(C(=O)O)cc3)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)CCC/C1=C\C=C1\N(Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)O)cc2C1(C)C,CO,589,728,,84000,139,4.924279286,55.4,0.608,0.904,0.605,0.545
CCN1/C(=C\C=C(\C=C\c2sc3ccccc3[n+]2CC)[n+]2ccccc2)Sc2ccccc21,CO,613,637,0.033,170000,24,5.230448921,55.4,0.608,0.904,0.605,0.545
CC1=CC(=Cc2sc3ccccc3[n+]2C)C=C(C)N1CCc1c[nH]c2ccccc12,CN(C)C=O,446,,,,,,43.2,0.759,0.977,0.031,0.613
CC1(C)C2=[N+](CCC3Oc4c(c(=O)oc5c6c7c(cc45)CCCN7CCC6)C=C23)c2ccc(I)cc21,CC#N,623,686,0.15,55000,63,4.740362689,45.6,0.645,0.974,0.044,0.286
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)=C2NCCS(=O)(=O)O)C(C)(C)c2cc(S(=O)(=O)O)ccc21,O,626,760,,,134,,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C2=C(Cl)/C(=C\C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,CN(C)C=O,809,820,,,11,,43.2,0.759,0.977,0.031,0.613
CCN1/C(=C/C(C)=C/c2sc3cc(NC(=O)c4ccccc4)ccc3[n+]2CC)Sc2cc(NC(=O)c3ccccc3)ccc21,O,518,667,0.0007,,149,,63.1,0.681,0.997,1.062,0.025
CN1/C(=C\C=C\C2=[N+](C)c3cccc4cccc2c34)C(C)(C)c2ccccc21,CS(=O)C,669,,,90600,,4.957128198,45.1,0.83,1,0.072,0.647
CC1=CC(=Cc2sc3ccccc3[n+]2C)C=C(C)N1CCCCCC(=O)CCCc1c[nH]c2ccccc12,CN(C)C=O,445,,,,,,43.2,0.759,0.977,0.031,0.613
CN1/C(=C\C=C\c2cc[n+](CCC(=O)O)c3ccccc23)Sc2ccccc21,O,590,650,0.00026,,60,,63.1,0.681,0.997,1.062,0.025
C[n+]1c(/C=C2\C=CN(CC(O)CBr)c3ccccc32)sc2ccccc21,CO,504,,,72300,,4.859138297,55.4,0.608,0.904,0.605,0.545
CCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCC)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,CC(=O)C,784,,,169000,,5.227886705,42.2,0.651,0.907,0,0.475
CCCCN1/C(=C/C=C/C2=[N+](CCCC)c3ccccc3C2(C)C)C(C)(C)C2C=CC=CC21,C1CCOC1,556,592,,,36,,37.4,0.714,0.634,0,0.591
CC1(C)C(/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccccc3C2(C)C)=Nc2ccccc21,O,490,516,0.007,,26,,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)C)=[N+](CCCCCC(=O)O)c2ccc(S(=O)(=O)[O-])cc21,CN(C)C=O,660,677,0.14,112000,17,5.049218023,43.2,0.759,0.977,0.031,0.613
CCn1c(=O)/c(=C2\Sc3ccccc3N2C)s/c1=C\c1cc[n+](C)c2ccccc12,O,520,658,,41000,138,4.612783857,63.1,0.681,0.997,1.062,0.025
CCCCCCN1/C(=C/C=C/c2sc3ccccc3[n+]2CCCCCC)Sc2ccccc21,O,553,,,,,,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C2=C(NCc3ccccc3)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CS(=O)C,637,766,,,129,,45.1,0.83,1,0.072,0.647
CCN1C(=O)C(C#N)=C(C)/C(=C/c2c[nH]c3ccccc23)C1=O,CC(=O)C,467,,,75500,,4.877946952,42.2,0.651,0.907,0,0.475
CCC[N+]1=C(/C=C/C=C2\N(C)c3ccccc3C2(C)C)C(C)(C)c2c1ccc1ccccc21,CC#N,564,,,121800,,5.085647288,45.6,0.645,0.974,0.044,0.286
CCN1/C(=C/C(C)=C/c2sc3cc(NC(=O)c4ccccc4)ccc3[n+]2CC)Sc2cc(NC(=O)c3ccccc3)ccc21,CO,565,,,,,,55.4,0.608,0.904,0.605,0.545
CC1(C)C(/C=C/C=C/C=C2/N(CCC(=O)NCc3ccc(COc4nc(N)nc5[nH]cnc45)cc3)c3ccccc3C2(C)C)=[N+](CCC(=O)O)c2ccccc21,CN(C)C=O,648,673,0.34,276000,25,5.440909082,43.2,0.759,0.977,0.031,0.613
CCCCN1/C(=C\C=C\C=C\C2=[N+](CCCC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,CCO,684,704,,188000,20,5.274157849,51.9,0.633,0.783,0.4,0.658
CC[n+]1c(/C=C2/C=C(/C=C/c3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccccc21,CS(=O)C,553,715,0.0721,35500,162,4.550228353,45.1,0.83,1,0.072,0.647
